T,Delta,pO2
855.64899,0.01001,0.028
855.71399,0.01001,0.028
855.78601,0.01008,0.028
855.85602,0.0101,0.028
855.91998,0.01006,0.028
855.98602,0.01015,0.028
856.05902,0.0101,0.028
856.12201,0.01008,0.028
856.19098,0.01016,0.028
856.25299,0.01018,0.028
856.32098,0.01012,0.028
856.38501,0.01016,0.028
856.453,0.01016,0.028
856.51703,0.01014,0.028
856.58801,0.01014,0.028
856.65302,0.01011,0.028
856.724,0.01016,0.028
856.78802,0.01018,0.028
856.85303,0.01019,0.028
856.92102,0.01021,0.028
856.992,0.01011,0.028
857.06799,0.01018,0.028
857.12799,0.0103,0.028
857.19098,0.01035,0.028
857.26099,0.01033,0.028
857.32098,0.01026,0.028
857.38702,0.01026,0.028
857.453,0.01024,0.028
857.51898,0.01024,0.028
857.58502,0.01024,0.028
857.65002,0.01025,0.028
857.71899,0.01031,0.028
857.78699,0.01035,0.028
857.84998,0.01044,0.028
857.92102,0.01038,0.028
857.98199,0.01028,0.028
858.05402,0.01026,0.028
858.11499,0.01029,0.028
858.18597,0.0103,0.028
858.23297,0.0103,0.028
858.31,0.01027,0.028
858.375,0.01041,0.028
858.44598,0.01037,0.028
858.51599,0.01029,0.028
858.58002,0.01034,0.028
858.646,0.0104,0.028
858.71698,0.01041,0.028
858.78802,0.01041,0.028
858.849,0.0104,0.028
858.92297,0.01036,0.028
858.98901,0.01041,0.028
859.05402,0.01046,0.028
859.12402,0.01044,0.028
859.19702,0.01037,0.028
859.26202,0.01026,0.028
859.32599,0.01038,0.028
859.39502,0.01049,0.028
859.45697,0.01048,0.028
859.52502,0.01048,0.028
859.59698,0.01051,0.028
859.66302,0.01053,0.028
859.73401,0.01052,0.028
859.802,0.01042,0.028
859.862,0.01051,0.028
859.93402,0.01054,0.028
859.99902,0.01051,0.028
860.06598,0.01052,0.028
860.12903,0.01056,0.028
860.19702,0.01046,0.028
860.26801,0.01057,0.028
860.33099,0.01053,0.028
860.401,0.01062,0.028
860.461,0.0106,0.028
860.52899,0.01058,0.028
860.59698,0.01055,0.028
860.65997,0.0106,0.028
860.72998,0.01063,0.028
860.79797,0.01068,0.028
860.86298,0.01065,0.028
860.93298,0.0106,0.028
860.99799,0.0106,0.028
861.073,0.01062,0.028
861.133,0.01064,0.028
861.20203,0.01066,0.028
861.26801,0.01073,0.028
861.33899,0.01072,0.028
861.39899,0.01072,0.028
861.47601,0.01075,0.028
861.534,0.01074,0.028
861.58899,0.01071,0.028
861.66498,0.01069,0.028
861.72699,0.01069,0.028
861.79901,0.01071,0.028
861.86102,0.01072,0.028
861.92999,0.01072,0.028
861.98798,0.01067,0.028
862.04901,0.0107,0.028
862.11401,0.01068,0.028
862.17798,0.01075,0.028
862.24402,0.01075,0.028
862.31897,0.01087,0.028
862.38898,0.01085,0.028
862.45398,0.0108,0.028
862.52399,0.0108,0.028
862.604,0.01084,0.028
862.66901,0.01078,0.028
862.73901,0.0108,0.028
862.80402,0.01081,0.028
862.87903,0.01085,0.028
862.94299,0.01084,0.028
863.01202,0.01087,0.028
863.07703,0.01098,0.028
863.146,0.01097,0.028
863.20898,0.01085,0.028
863.28003,0.01094,0.028
863.34302,0.01078,0.028
863.40698,0.0108,0.028
863.479,0.01081,0.028
863.53497,0.01082,0.028
863.59198,0.011,0.028
863.65802,0.01101,0.028
863.72101,0.01095,0.028
863.78302,0.01091,0.028
863.84698,0.01094,0.028
863.91998,0.01096,0.028
863.98102,0.01093,0.028
864.04797,0.011,0.028
864.11798,0.01099,0.028
864.17999,0.01099,0.028
864.25201,0.01095,0.028
864.31299,0.011,0.028
864.38202,0.01106,0.028
864.44702,0.01105,0.028
864.51202,0.011,0.028
864.58301,0.01101,0.028
864.65002,0.011,0.028
864.71802,0.01099,0.028
864.78198,0.01106,0.028
864.85199,0.01106,0.028
864.90698,0.01111,0.028
864.97699,0.01117,0.028
865.05603,0.01112,0.028
865.11603,0.01109,0.028
865.18103,0.01125,0.028
865.24597,0.01116,0.028
865.31097,0.01108,0.028
865.37598,0.01095,0.028
865.43799,0.0109,0.028
865.505,0.01099,0.028
865.57501,0.01113,0.028
865.64301,0.01114,0.028
865.70099,0.01114,0.028
865.77802,0.01112,0.028
865.83899,0.01122,0.028
865.90399,0.01119,0.028
865.96301,0.01115,0.028
866.04102,0.01126,0.028
866.11499,0.0112,0.028
866.18402,0.01125,0.028
866.24701,0.01123,0.028
866.323,0.01153,0.028
866.39697,0.01123,0.028
866.46301,0.01109,0.028
866.53699,0.01103,0.028
866.60498,0.01111,0.028
866.66901,0.01124,0.028
866.73798,0.01125,0.028
866.81,0.01123,0.028
866.875,0.01124,0.028
866.94098,0.01122,0.028
867.00098,0.01125,0.028
867.05402,0.01128,0.028
867.13098,0.01128,0.028
867.18903,0.01132,0.028
867.25098,0.01132,0.028
867.32098,0.01142,0.028
867.38702,0.01142,0.028
867.46002,0.01136,0.028
867.52301,0.01135,0.028
867.59003,0.01124,0.028
867.66101,0.01136,0.028
867.72803,0.01138,0.028
867.78302,0.01139,0.028
867.854,0.01139,0.028
867.92401,0.01137,0.028
867.99597,0.01131,0.028
868.07001,0.01135,0.028
868.13702,0.0115,0.028
868.20697,0.0114,0.028
868.27502,0.01148,0.028
868.33698,0.01154,0.028
868.41498,0.01144,0.028
868.474,0.01142,0.028
868.54401,0.01147,0.028
868.60101,0.01147,0.028
868.67102,0.01146,0.028
868.73499,0.01152,0.028
868.80402,0.0115,0.028
868.86603,0.01146,0.028
868.92603,0.01148,0.028
868.992,0.0115,0.028
869.06,0.0115,0.028
869.12402,0.0115,0.028
869.19299,0.01153,0.028
869.25702,0.01158,0.028
869.32703,0.01161,0.028
869.39099,0.01154,0.028
869.461,0.01159,0.028
869.526,0.01157,0.028
869.59302,0.01155,0.028
869.664,0.01164,0.028
869.73102,0.01178,0.028
869.79303,0.01143,0.028
869.86603,0.0115,0.028
869.927,0.01158,0.028
869.995,0.01153,0.028
870.06897,0.01153,0.028
870.13599,0.01173,0.028
870.19,0.01175,0.028
870.26001,0.01158,0.028
870.32501,0.01151,0.028
870.39398,0.01177,0.028
870.45099,0.01188,0.028
870.51801,0.0117,0.028
870.58899,0.01171,0.028
870.659,0.01128,0.028
870.716,0.01169,0.028
870.78101,0.01202,0.028
870.84802,0.01172,0.028
870.90802,0.01179,0.028
870.96997,0.01173,0.028
871.039,0.01173,0.028
871.104,0.01169,0.028
871.16602,0.01163,0.028
871.23499,0.01163,0.028
871.30298,0.0117,0.028
871.36798,0.01178,0.028
871.43103,0.01171,0.028
871.49597,0.01173,0.028
871.56702,0.01182,0.028
871.63098,0.01183,0.028
871.69897,0.01186,0.028
871.76801,0.01178,0.028
871.83502,0.01179,0.028
871.91199,0.01186,0.028
871.97601,0.01195,0.028
872.03802,0.01186,0.028
872.10901,0.01176,0.028
872.17297,0.01189,0.028
872.23602,0.01198,0.028
872.31299,0.01193,0.028
872.37299,0.01169,0.028
872.43799,0.01167,0.028
872.50702,0.01197,0.028
872.57098,0.01204,0.028
872.64001,0.0119,0.028
872.70599,0.0119,0.028
872.77502,0.01195,0.028
872.841,0.01192,0.028
872.90399,0.01192,0.028
872.974,0.01194,0.028
873.03302,0.01197,0.028
873.10901,0.01204,0.028
873.16901,0.01207,0.028
873.23901,0.01206,0.028
873.30298,0.01199,0.028
873.37402,0.012,0.028
873.44397,0.01204,0.028
873.50897,0.01199,0.028
873.57098,0.01195,0.028
873.64398,0.01196,0.028
873.71198,0.01213,0.028
873.78601,0.01216,0.028
873.84003,0.01205,0.028
873.93799,0.01204,0.028
873.99902,0.01204,0.028
874.06702,0.01214,0.028
874.13898,0.0122,0.028
874.20599,0.01215,0.028
874.276,0.01207,0.028
874.34302,0.01209,0.028
874.41199,0.01213,0.028
874.474,0.01216,0.028
874.534,0.01221,0.028
874.60498,0.01223,0.028
874.66901,0.01225,0.028
874.72699,0.0121,0.028
874.802,0.012,0.028
874.862,0.01211,0.028
874.922,0.01219,0.028
874.98999,0.01225,0.028
875.05701,0.01223,0.028
875.133,0.01222,0.028
875.20502,0.01223,0.028
875.271,0.01221,0.028
875.34302,0.01232,0.028
875.41199,0.01242,0.028
875.487,0.01232,0.028
875.54602,0.01228,0.028
875.612,0.01222,0.028
875.67999,0.01224,0.028
875.74902,0.01226,0.028
875.82098,0.01227,0.028
875.88397,0.0123,0.028
875.95099,0.01223,0.028
876.01398,0.01226,0.028
876.07599,0.01226,0.028
876.14203,0.01234,0.028
876.20099,0.01237,0.028
876.271,0.01239,0.028
876.33301,0.01248,0.028
876.39398,0.01235,0.028
876.46002,0.01249,0.028
876.534,0.01256,0.028
876.591,0.0124,0.028
876.664,0.01231,0.028
876.72998,0.01229,0.028
876.79498,0.01233,0.028
876.85797,0.01237,0.028
876.92999,0.0124,0.028
876.98999,0.01244,0.028
877.05603,0.01247,0.028
877.12701,0.0124,0.028
877.18597,0.01236,0.028
877.25098,0.01232,0.028
877.32202,0.01242,0.028
877.39502,0.01253,0.028
877.466,0.01259,0.028
877.52899,0.0125,0.028
877.59497,0.01245,0.028
877.65601,0.01254,0.028
877.72302,0.01257,0.028
877.78601,0.01255,0.028
877.85101,0.01254,0.028
877.91199,0.0127,0.028
877.987,0.01262,0.028
878.052,0.01244,0.028
878.12402,0.01241,0.028
878.18799,0.01254,0.028
878.25299,0.01255,0.028
878.32703,0.01254,0.028
878.38702,0.01255,0.028
878.46198,0.01252,0.028
878.52502,0.0125,0.028
878.586,0.01281,0.028
878.64502,0.01255,0.028
878.71399,0.0127,0.028
878.784,0.01272,0.028
878.84998,0.01262,0.028
878.91302,0.01263,0.028
878.96997,0.01265,0.028
879.034,0.01269,0.028
879.10699,0.01267,0.028
879.16998,0.01263,0.028
879.23901,0.01267,0.028
879.31403,0.01268,0.028
879.38397,0.01271,0.028
879.44202,0.0127,0.028
879.513,0.01276,0.028
879.578,0.01257,0.028
879.64502,0.0127,0.028
879.71002,0.01266,0.028
879.776,0.01268,0.028
879.841,0.01276,0.028
879.90399,0.01284,0.028
879.97302,0.01284,0.028
880.03101,0.01267,0.028
880.10303,0.01269,0.028
880.16998,0.01278,0.028
880.23602,0.0128,0.028
880.29797,0.01277,0.028
880.37201,0.01281,0.028
880.44,0.01291,0.028
880.5,0.01289,0.028
880.57001,0.01276,0.028
880.64502,0.01282,0.028
880.71301,0.01283,0.028
880.77899,0.01282,0.028
880.84302,0.01273,0.028
880.91101,0.01285,0.028
880.98102,0.01294,0.028
881.04199,0.01302,0.028
881.112,0.01265,0.028
881.17902,0.01291,0.028
881.24402,0.01301,0.028
881.315,0.0129,0.028
881.38397,0.01286,0.028
881.44702,0.01286,0.028
881.51801,0.01294,0.028
881.58398,0.013,0.028
881.65302,0.01298,0.028
881.724,0.01297,0.028
881.78998,0.01294,0.028
881.854,0.01296,0.028
881.91998,0.01297,0.028
881.99103,0.01292,0.028
882.05902,0.01312,0.028
882.11798,0.01317,0.028
882.19,0.01316,0.028
882.25,0.01311,0.028
882.31403,0.01305,0.028
882.38,0.01293,0.028
882.44202,0.01302,0.028
882.51898,0.01304,0.028
882.58197,0.01328,0.028
882.64801,0.01315,0.028
882.711,0.01308,0.028
882.77802,0.01296,0.028
882.84802,0.013,0.028
882.90601,0.01315,0.028
882.97699,0.013,0.028
883.034,0.01309,0.028
883.10199,0.01313,0.028
883.16498,0.01318,0.028
883.229,0.01322,0.028
883.29498,0.01315,0.028
883.367,0.01305,0.028
883.43903,0.01317,0.028
883.51202,0.01326,0.028
883.58301,0.01315,0.028
883.64801,0.0132,0.028
883.71503,0.01322,0.028
883.78601,0.01321,0.028
883.84601,0.01328,0.028
883.90802,0.01334,0.028
883.96899,0.01331,0.028
884.04102,0.01321,0.028
884.10498,0.01314,0.028
884.16699,0.01329,0.028
884.237,0.01333,0.028
884.31097,0.01327,0.028
884.37701,0.0133,0.028
884.45099,0.01331,0.028
884.51898,0.01336,0.028
884.58502,0.01339,0.028
884.66498,0.01328,0.028
884.73102,0.01324,0.028
884.802,0.01342,0.028
884.87201,0.0135,0.028
884.93402,0.01309,0.028
885.00201,0.01324,0.028
885.05798,0.01335,0.028
885.12701,0.01334,0.028
885.19098,0.01333,0.028
885.25299,0.01343,0.028
885.32098,0.0135,0.028
885.39697,0.01349,0.028
885.45502,0.01346,0.028
885.52399,0.01339,0.028
885.59998,0.01338,0.028
885.65698,0.0134,0.028
885.72302,0.01342,0.028
885.789,0.01352,0.028
885.86298,0.01347,0.028
885.92499,0.0135,0.028
885.995,0.01363,0.028
886.05701,0.01353,0.028
886.13,0.01349,0.028
886.18597,0.01346,0.028
886.25201,0.01351,0.028
886.31702,0.0136,0.028
886.38098,0.01358,0.028
886.44299,0.01357,0.028
886.51599,0.01361,0.028
886.58301,0.01347,0.028
886.64697,0.01345,0.028
886.71698,0.01403,0.028
886.78601,0.01365,0.028
886.84998,0.01353,0.028
886.90802,0.01351,0.028
886.98297,0.01355,0.028
887.04901,0.01356,0.028
887.11902,0.01396,0.028
887.18103,0.01356,0.028
887.23798,0.01352,0.028
887.31702,0.01379,0.028
887.383,0.01362,0.028
887.45203,0.01351,0.028
887.51801,0.01353,0.028
887.58502,0.01367,0.028
887.65002,0.01382,0.028
887.71997,0.01377,0.028
887.78003,0.01378,0.028
887.84998,0.01387,0.028
887.914,0.01377,0.028
887.97998,0.01348,0.028
888.04999,0.0136,0.028
888.11902,0.01378,0.028
888.18799,0.01378,0.028
888.25299,0.01369,0.028
888.31799,0.01374,0.028
888.38397,0.01373,0.028
888.44702,0.01349,0.028
888.52502,0.01386,0.028
888.58301,0.01385,0.028
888.64697,0.01391,0.028
888.71802,0.01397,0.028
888.78998,0.01395,0.028
888.849,0.01382,0.028
888.91498,0.01378,0.028
888.98297,0.01384,0.028
889.04602,0.01398,0.028
889.11499,0.01401,0.028
889.17798,0.01388,0.028
889.25098,0.01388,0.028
889.30402,0.01389,0.028
889.37097,0.01392,0.028
889.43597,0.01395,0.028
889.5,0.01395,0.028
889.57001,0.01387,0.028
889.63898,0.01395,0.028
889.70599,0.01395,0.028
889.77002,0.01395,0.028
889.84003,0.01392,0.028
889.90399,0.01415,0.028
889.96698,0.01413,0.028
890.03699,0.01396,0.028
890.10797,0.01402,0.028
890.16602,0.01409,0.028
890.237,0.01406,0.028
890.30298,0.01406,0.028
890.367,0.01406,0.028
890.43298,0.01397,0.028
890.50403,0.0139,0.028
890.56799,0.01396,0.028
890.63599,0.01406,0.028
890.70099,0.01404,0.028
890.76599,0.01406,0.028
890.836,0.01416,0.028
890.90802,0.01417,0.028
890.97699,0.01408,0.028
891.03699,0.0141,0.028
891.10101,0.01415,0.028
891.16998,0.01412,0.028
891.245,0.01422,0.028
891.30902,0.01409,0.028
891.37402,0.01407,0.028
891.44202,0.01409,0.028
891.51703,0.01423,0.028
891.578,0.01426,0.028
891.64001,0.01424,0.028
891.70898,0.01409,0.028
891.78601,0.01405,0.028
891.854,0.01416,0.028
891.91602,0.01425,0.028
891.98401,0.01436,0.028
892.05798,0.0141,0.028
892.125,0.01429,0.028
892.19299,0.01432,0.028
892.26398,0.01426,0.028
892.33002,0.01421,0.028
892.40002,0.01431,0.028
892.46802,0.01439,0.028
892.53198,0.01435,0.028
892.59698,0.01431,0.028
892.66101,0.01431,0.028
892.737,0.01431,0.028
892.79901,0.01426,0.028
892.85999,0.0143,0.028
892.927,0.01429,0.028
893.00598,0.01427,0.028
893.06097,0.0143,0.028
893.12799,0.01438,0.028
893.19299,0.01449,0.028
893.25598,0.01447,0.028
893.32898,0.01442,0.028
893.39001,0.01429,0.028
893.461,0.01441,0.028
893.52197,0.01437,0.028
893.59198,0.01445,0.028
893.65997,0.01441,0.028
893.72998,0.01438,0.028
893.79303,0.01446,0.028
893.85797,0.01448,0.028
893.922,0.01456,0.028
893.99597,0.01461,0.028
894.05103,0.01452,0.028
894.12201,0.01451,0.028
894.19098,0.01453,0.028
894.26703,0.01454,0.028
894.33197,0.01456,0.028
894.39099,0.01449,0.028
894.45599,0.01446,0.028
894.52197,0.01464,0.028
894.58099,0.01459,0.028
894.65503,0.01447,0.028
894.72101,0.01456,0.028
894.78802,0.01452,0.028
894.85602,0.01456,0.028
894.91302,0.01462,0.028
894.98798,0.01459,0.028
895.04999,0.01463,0.028
895.112,0.0147,0.028
895.185,0.01468,0.028
895.24701,0.01462,0.028
895.31598,0.01467,0.028
895.37903,0.01469,0.028
895.44397,0.01454,0.028
895.50702,0.01462,0.028
895.57397,0.01473,0.028
895.64398,0.01471,0.028
895.70801,0.01474,0.028
895.77002,0.01488,0.028
895.83502,0.0147,0.028
895.90601,0.01472,0.028
895.97198,0.01478,0.028
896.04401,0.01484,0.028
896.11102,0.01476,0.028
896.17999,0.01472,0.028
896.24799,0.01488,0.028
896.31403,0.01484,0.028
896.37903,0.0147,0.028
896.448,0.01483,0.028
896.521,0.01485,0.028
896.58301,0.01482,0.028
896.64301,0.01485,0.028
896.71198,0.01489,0.028
896.77802,0.01491,0.028
896.84497,0.01487,0.028
896.91302,0.01485,0.028
896.98199,0.01493,0.028
897.04602,0.01492,0.028
897.112,0.01491,0.028
897.17798,0.01489,0.028
897.23999,0.01483,0.028
897.32001,0.01493,0.028
897.37299,0.01504,0.028
897.43701,0.01492,0.028
897.50598,0.01482,0.028
897.56799,0.01482,0.028
897.63702,0.01503,0.028
897.70099,0.0151,0.028
897.76398,0.01503,0.028
897.828,0.01501,0.028
897.90302,0.015,0.028
897.96198,0.01497,0.028
898.03802,0.01499,0.028
898.104,0.01493,0.028
898.16199,0.01498,0.028
898.23602,0.01506,0.028
898.29602,0.01503,0.028
898.36499,0.0149,0.028
898.43103,0.01497,0.028
898.50098,0.01503,0.028
898.56702,0.01512,0.028
898.63098,0.01523,0.028
898.69397,0.01523,0.028
898.76202,0.01513,0.028
898.82599,0.01508,0.028
898.89502,0.0151,0.028
898.95801,0.01522,0.028
899.03003,0.01523,0.028
899.09601,0.01519,0.028
899.151,0.01515,0.028
899.23102,0.0151,0.028
899.29901,0.01535,0.028
899.362,0.0154,0.028
899.42798,0.01507,0.028
899.49298,0.01502,0.028
899.56299,0.01519,0.028
899.625,0.01521,0.028
899.69598,0.01522,0.028
899.76202,0.0153,0.028
899.82501,0.01529,0.028
899.89203,0.01515,0.028
899.961,0.01503,0.028
900.026,0.0152,0.028
900.09998,0.01536,0.028
900.16302,0.0154,0.028
900.229,0.01553,0.028
900.30402,0.0152,0.028
900.36603,0.01516,0.028
900.43103,0.0153,0.028
900.49597,0.01534,0.028
900.56799,0.0153,0.028
900.64001,0.01533,0.028
900.703,0.01536,0.028
900.771,0.01544,0.028
900.83301,0.01545,0.028
900.89899,0.01538,0.028
900.96802,0.01535,0.028
901.03101,0.01536,0.028
901.09302,0.01539,0.028
901.15399,0.01539,0.028
901.224,0.01549,0.028
901.29102,0.01534,0.028
901.362,0.01543,0.028
901.43103,0.01547,0.028
901.50897,0.01546,0.028
901.57703,0.01541,0.028
901.65002,0.01549,0.028
901.70801,0.01561,0.028
901.77502,0.0155,0.028
901.83099,0.01544,0.028
901.89697,0.01565,0.028
901.96002,0.01568,0.028
902.02399,0.01558,0.028
902.09601,0.01551,0.028
902.15802,0.01555,0.028
902.23102,0.01561,0.028
902.29401,0.01552,0.028
902.36401,0.01561,0.028
902.42603,0.01547,0.028
902.49799,0.01551,0.028
902.56598,0.01552,0.028
902.633,0.01565,0.028
902.69702,0.01562,0.028
902.76501,0.01556,0.028
902.83002,0.01564,0.028
902.909,0.01567,0.028
902.97101,0.01556,0.028
903.039,0.01558,0.028
903.09601,0.01568,0.028
903.159,0.01584,0.028
903.224,0.01589,0.028
903.29199,0.01567,0.028
903.36298,0.01591,0.028
903.42999,0.01577,0.028
903.49402,0.0156,0.028
903.55103,0.0156,0.028
903.61499,0.01563,0.028
903.69,0.01577,0.028
903.75098,0.01579,0.028
903.82001,0.01582,0.028
903.89099,0.01578,0.028
903.96002,0.0157,0.028
904.02502,0.0157,0.028
904.10101,0.0158,0.028
904.16199,0.01578,0.028
904.23798,0.01583,0.028
904.30402,0.01594,0.028
904.36603,0.0159,0.028
904.42902,0.01575,0.028
904.49402,0.01599,0.028
904.56799,0.01596,0.028
904.62903,0.01598,0.028
904.69202,0.01593,0.028
904.763,0.01574,0.028
904.82898,0.01579,0.028
904.89801,0.01617,0.028
904.96198,0.01591,0.028
905.02698,0.01581,0.028
905.09302,0.01574,0.028
905.16302,0.01584,0.028
905.22601,0.01602,0.028
905.297,0.01607,0.028
905.35699,0.0161,0.028
905.43103,0.01595,0.028
905.49701,0.01587,0.028
905.56702,0.01603,0.028
905.63397,0.01616,0.028
905.69,0.01604,0.028
905.763,0.01598,0.028
905.82703,0.01597,0.028
905.89398,0.01597,0.028
905.95697,0.01608,0.028
906.01898,0.01613,0.028
906.08801,0.0161,0.028
906.15997,0.01604,0.028
906.22101,0.01607,0.028
906.28998,0.01601,0.028
906.35303,0.01603,0.028
906.42603,0.0161,0.028
906.48901,0.01614,0.028
906.55402,0.01683,0.028
906.63,0.01624,0.028
906.70099,0.01606,0.028
906.763,0.01595,0.028
906.83197,0.01596,0.028
906.89502,0.01623,0.028
906.95697,0.01615,0.028
907.02502,0.01616,0.028
907.09003,0.01618,0.028
907.15503,0.01624,0.028
907.22101,0.01627,0.028
907.28497,0.01578,0.028
907.34802,0.01614,0.028
907.41302,0.01647,0.028
907.479,0.01651,0.028
907.55402,0.01633,0.028
907.61603,0.01623,0.028
907.68103,0.01635,0.028
907.74597,0.01638,0.028
907.81403,0.01638,0.028
907.88098,0.01644,0.028
907.94598,0.01624,0.028
908.01801,0.01623,0.028
908.08002,0.01641,0.028
908.15002,0.01645,0.028
908.216,0.01637,0.028
908.28003,0.01635,0.028
908.34998,0.0164,0.028
908.41803,0.01642,0.028
908.48999,0.01634,0.028
908.547,0.01643,0.028
908.62097,0.01653,0.028
908.67999,0.01649,0.028
908.75098,0.01644,0.028
908.81702,0.01644,0.028
908.88397,0.01641,0.028
908.94501,0.01644,0.028
909.01501,0.01654,0.028
909.07599,0.0167,0.028
909.14697,0.01651,0.028
909.21802,0.0164,0.028
909.284,0.01642,0.028
909.35303,0.01651,0.028
909.414,0.01658,0.028
909.49103,0.01654,0.028
909.56201,0.01655,0.028
909.625,0.0165,0.028
909.69397,0.01659,0.028
909.75098,0.01668,0.028
909.81403,0.01664,0.028
909.88098,0.01651,0.028
909.95001,0.01656,0.028
910.01501,0.01664,0.028
910.08301,0.01667,0.028
910.14697,0.01667,0.028
910.21899,0.01668,0.028
910.27899,0.01669,0.028
910.34802,0.0167,0.028
910.41302,0.01669,0.028
910.487,0.01669,0.028
910.56,0.01707,0.028
910.62,0.01656,0.028
910.68298,0.01654,0.028
910.74902,0.01671,0.028
910.815,0.01683,0.028
910.888,0.01681,0.028
910.948,0.01679,0.028
911.01501,0.01673,0.028
911.08502,0.01674,0.028
911.14899,0.01679,0.028
911.21997,0.01675,0.028
911.28101,0.01676,0.028
911.35199,0.0168,0.028
911.414,0.0169,0.028
911.49298,0.01685,0.028
911.56,0.01693,0.028
911.612,0.01681,0.028
911.68201,0.01677,0.028
911.74701,0.01689,0.028
911.82501,0.01697,0.028
911.888,0.01662,0.028
911.95801,0.01689,0.028
912.02899,0.01685,0.028
912.099,0.01685,0.028
912.17102,0.01689,0.028
912.23602,0.01693,0.028
912.30103,0.01697,0.028
912.36499,0.01702,0.028
912.44202,0.01696,0.028
912.505,0.01693,0.028
912.57001,0.01697,0.028
912.63702,0.017,0.028
912.70099,0.01706,0.028
912.76599,0.01698,0.028
912.82898,0.0169,0.028
912.90002,0.01697,0.028
912.97101,0.01712,0.028
913.03802,0.0171,0.028
913.099,0.01697,0.028
913.16101,0.01705,0.028
913.23499,0.01709,0.028
913.30402,0.01709,0.028
913.36401,0.01707,0.028
913.42999,0.01705,0.028
913.49902,0.01701,0.028
913.56299,0.01709,0.028
913.62402,0.01716,0.028
913.69098,0.01726,0.028
913.75201,0.01723,0.028
913.81702,0.01718,0.028
913.88397,0.01713,0.028
913.94702,0.01712,0.028
914.005,0.01712,0.028
914.07599,0.01716,0.028
914.13501,0.01716,0.028
914.20502,0.01718,0.028
914.27399,0.01719,0.028
914.34802,0.01722,0.028
914.41998,0.01722,0.028
914.49799,0.01723,0.028
914.56201,0.01726,0.028
914.62598,0.01723,0.028
914.69397,0.01724,0.028
914.76202,0.01729,0.028
914.82703,0.01737,0.028
914.89899,0.01739,0.028
914.95898,0.01732,0.028
915.02698,0.01731,0.028
915.086,0.01732,0.028
915.15302,0.01735,0.028
915.216,0.01735,0.028
915.28198,0.01734,0.028
915.35699,0.01734,0.028
915.41699,0.01737,0.028
915.487,0.01737,0.028
915.55701,0.01743,0.028
915.61902,0.01749,0.028
915.685,0.01737,0.028
915.76001,0.01741,0.028
915.82202,0.01749,0.028
915.89099,0.01743,0.028
915.961,0.01736,0.028
916.02301,0.0174,0.028
916.09003,0.01747,0.028
916.14697,0.01753,0.028
916.21002,0.01755,0.028
916.27002,0.01754,0.028
916.33002,0.01743,0.028
916.40302,0.01746,0.028
916.47803,0.01751,0.028
916.54797,0.01754,0.028
916.61102,0.01758,0.028
916.685,0.01758,0.028
916.74902,0.01761,0.028
916.81598,0.01749,0.028
916.883,0.01736,0.028
916.95203,0.01749,0.028
917.008,0.01764,0.028
917.078,0.01761,0.028
917.13702,0.01775,0.028
917.20697,0.0178,0.028
917.26801,0.01776,0.028
917.33197,0.01773,0.028
917.40399,0.01764,0.028
917.46698,0.01757,0.028
917.534,0.01759,0.028
917.599,0.01758,0.028
917.66498,0.01761,0.028
917.73602,0.01769,0.028
917.79901,0.01775,0.028
917.86298,0.01778,0.028
917.93298,0.01778,0.028
918.00702,0.01777,0.028
918.07001,0.01777,0.028
918.14398,0.01778,0.028
918.20502,0.01775,0.028
918.27502,0.01776,0.028
918.34497,0.0178,0.028
918.414,0.01785,0.028
918.47198,0.01785,0.028
918.53998,0.01786,0.028
918.61298,0.01801,0.028
918.68103,0.01777,0.028
918.74298,0.01777,0.028
918.81,0.01776,0.028
918.88098,0.01779,0.028
918.94202,0.01789,0.028
919.01599,0.0179,0.028
919.08002,0.01786,0.028
919.14697,0.01785,0.028
919.21698,0.01795,0.028
919.27899,0.01833,0.028
919.34802,0.01798,0.028
919.41602,0.0178,0.028
919.48499,0.01791,0.028
919.552,0.01799,0.028
919.61902,0.01798,0.028
919.69098,0.01787,0.028
919.76099,0.01788,0.028
919.83002,0.01798,0.028
919.89398,0.01806,0.028
919.966,0.01796,0.028
920.02301,0.018,0.028
920.09601,0.0181,0.028
920.159,0.0181,0.028
920.224,0.01807,0.028
920.29602,0.0181,0.028
920.35699,0.01811,0.028
920.422,0.0181,0.028
920.48297,0.01811,0.028
920.55298,0.01812,0.028
920.617,0.01816,0.028
920.67999,0.01816,0.028
920.75201,0.01815,0.028
920.82001,0.01817,0.028
920.88098,0.0181,0.028
920.94897,0.01821,0.028
921.021,0.01819,0.028
921.09601,0.01819,0.028
921.16302,0.01816,0.028
921.24701,0.01817,0.028
921.32202,0.01825,0.028
921.39398,0.01827,0.028
921.46802,0.01824,0.028
921.54199,0.0183,0.028
921.604,0.01831,0.028
921.67798,0.01828,0.028
921.75,0.01832,0.028
921.81,0.01828,0.028
921.86902,0.01827,0.028
921.93298,0.01835,0.028
922.01398,0.01831,0.028
922.07599,0.01832,0.028
922.13202,0.01847,0.028
922.20502,0.01839,0.028
922.263,0.01829,0.028
922.33197,0.01832,0.028
922.39398,0.01835,0.028
922.45898,0.01836,0.028
922.52502,0.01831,0.028
922.59302,0.0184,0.028
922.659,0.01838,0.028
922.72101,0.01839,0.028
922.79602,0.01848,0.028
922.85901,0.01846,0.028
922.92798,0.01848,0.028
923,0.01852,0.028
923.06598,0.01849,0.028
