T,Delta,pO2
996.17798,0.02546,0.075
996.24597,0.02551,0.075
996.315,0.02546,0.075
996.37201,0.02541,0.075
996.44202,0.02545,0.075
996.50897,0.02598,0.075
996.58002,0.02567,0.075
996.64398,0.02544,0.075
996.71503,0.02537,0.075
996.776,0.02539,0.075
996.849,0.02543,0.075
996.92102,0.02579,0.075
996.97803,0.02548,0.075
997.04999,0.02547,0.075
997.117,0.02554,0.075
997.18597,0.02562,0.075
997.242,0.0256,0.075
997.31299,0.0255,0.075
997.38397,0.02559,0.075
997.44702,0.02564,0.075
997.51801,0.02574,0.075
997.58698,0.02568,0.075
997.651,0.02569,0.075
997.71802,0.02579,0.075
997.78497,0.02575,0.075
997.85602,0.02573,0.075
997.92499,0.02612,0.075
997.99402,0.02605,0.075
998.06598,0.02577,0.075
998.12701,0.02556,0.075
998.185,0.02554,0.075
998.25897,0.02593,0.075
998.32599,0.02586,0.075
998.388,0.02564,0.075
998.448,0.02564,0.075
998.51501,0.02576,0.075
998.58801,0.02586,0.075
998.65503,0.02574,0.075
998.724,0.02566,0.075
998.79498,0.02571,0.075
998.85498,0.02585,0.075
998.922,0.02596,0.075
998.987,0.02592,0.075
999.052,0.02593,0.075
999.11902,0.02597,0.075
999.19,0.02606,0.075
999.25897,0.02566,0.075
999.31897,0.02582,0.075
999.38202,0.02593,0.075
999.44897,0.02595,0.075
999.52002,0.02594,0.075
999.58698,0.02597,0.075
999.64899,0.02611,0.075
999.71997,0.0261,0.075
999.789,0.02595,0.075
999.84998,0.02602,0.075
999.92499,0.026,0.075
999.98602,0.02597,0.075
1000.04901,0.02601,0.075
1000.11401,0.02609,0.075
1000.17999,0.02609,0.075
1000.24799,0.02615,0.075
1000.31201,0.02614,0.075
1000.38501,0.02607,0.075
1000.45502,0.02607,0.075
1000.51703,0.0262,0.075
1000.58197,0.02621,0.075
1000.64502,0.02615,0.075
1000.72198,0.02618,0.075
1000.776,0.02616,0.075
1000.84698,0.02619,0.075
1000.914,0.02617,0.075
1000.974,0.02681,0.075
1001.04102,0.02633,0.075
1001.10699,0.02658,0.075
1001.17902,0.02648,0.075
1001.23499,0.02595,0.075
1001.31201,0.02617,0.075
1001.36603,0.02614,0.075
1001.43402,0.02615,0.075
1001.51001,0.02633,0.075
1001.56702,0.02611,0.075
1001.638,0.02619,0.075
1001.70697,0.02626,0.075
1001.77899,0.02631,0.075
1001.85101,0.02638,0.075
1001.92401,0.02639,0.075
1001.99103,0.02639,0.075
1002.06598,0.02639,0.075
1002.12701,0.02636,0.075
1002.19098,0.02649,0.075
1002.26001,0.02671,0.075
1002.32001,0.02632,0.075
1002.388,0.02644,0.075
1002.44897,0.02602,0.075
1002.52197,0.02626,0.075
1002.58398,0.0264,0.075
1002.65601,0.02644,0.075
1002.72101,0.02653,0.075
1002.78198,0.02662,0.075
1002.84497,0.02664,0.075
1002.91901,0.02658,0.075
1002.987,0.02663,0.075
1003.05499,0.02672,0.075
1003.125,0.02641,0.075
1003.18903,0.0266,0.075
1003.25098,0.0266,0.075
1003.31403,0.02661,0.075
1003.38397,0.02659,0.075
1003.44897,0.02657,0.075
1003.51898,0.02661,0.075
1003.58698,0.0266,0.075
1003.66101,0.02671,0.075
1003.72498,0.02662,0.075
1003.797,0.02666,0.075
1003.86102,0.02672,0.075
1003.927,0.02668,0.075
1003.99597,0.02684,0.075
1004.06201,0.0268,0.075
1004.12598,0.02686,0.075
1004.19397,0.02676,0.075
1004.26099,0.02668,0.075
1004.32703,0.02676,0.075
1004.39099,0.02686,0.075
1004.46002,0.02683,0.075
1004.52301,0.02687,0.075
1004.591,0.02685,0.075
1004.64899,0.02665,0.075
1004.71899,0.02668,0.075
1004.78601,0.02686,0.075
1004.85303,0.02692,0.075
1004.91699,0.02696,0.075
1004.99103,0.02691,0.075
1005.05402,0.02691,0.075
1005.12701,0.02695,0.075
1005.19202,0.0269,0.075
1005.25702,0.02694,0.075
1005.31799,0.02703,0.075
1005.39203,0.02697,0.075
1005.448,0.02705,0.075
1005.51001,0.02705,0.075
1005.57898,0.02692,0.075
1005.64801,0.02689,0.075
1005.71698,0.02695,0.075
1005.78601,0.02735,0.075
1005.85498,0.02713,0.075
1005.92401,0.02687,0.075
1005.98401,0.02688,0.075
1006.05499,0.02707,0.075
1006.11401,0.0271,0.075
1006.18402,0.02709,0.075
1006.255,0.02721,0.075
1006.32098,0.02707,0.075
1006.388,0.02705,0.075
1006.44702,0.02713,0.075
1006.51898,0.02712,0.075
1006.58398,0.02724,0.075
1006.65198,0.02728,0.075
1006.71198,0.02716,0.075
1006.77002,0.02711,0.075
1006.841,0.02714,0.075
1006.91199,0.02728,0.075
1006.97699,0.02752,0.075
1007.04797,0.02722,0.075
1007.10901,0.02733,0.075
1007.17999,0.0273,0.075
1007.24799,0.02725,0.075
1007.31598,0.02719,0.075
1007.396,0.02725,0.075
1007.45203,0.02733,0.075
1007.52197,0.02733,0.075
1007.58899,0.02749,0.075
1007.64502,0.02735,0.075
1007.71698,0.02736,0.075
1007.78302,0.02739,0.075
1007.849,0.02742,0.075
1007.91302,0.02744,0.075
1007.98102,0.02746,0.075
1008.039,0.02746,0.075
1008.11401,0.02749,0.075
1008.18298,0.02748,0.075
1008.24902,0.02757,0.075
1008.32397,0.02757,0.075
1008.38,0.02752,0.075
1008.448,0.02752,0.075
1008.51202,0.02753,0.075
1008.58502,0.02748,0.075
1008.65302,0.02746,0.075
1008.71899,0.02751,0.075
1008.78601,0.02755,0.075
1008.84399,0.0275,0.075
1008.91699,0.02748,0.075
1008.98401,0.02751,0.075
1009.047,0.02764,0.075
1009.10999,0.02772,0.075
1009.17798,0.02767,0.075
1009.24597,0.02765,0.075
1009.31,0.02762,0.075
1009.375,0.0277,0.075
1009.45001,0.02759,0.075
1009.51801,0.02759,0.075
1009.58899,0.0277,0.075
1009.65002,0.02776,0.075
1009.71399,0.02794,0.075
1009.77802,0.02767,0.075
1009.849,0.02768,0.075
1009.91602,0.02772,0.075
1009.99103,0.02778,0.075
1010.05499,0.02772,0.075
1010.125,0.02782,0.075
1010.18701,0.02778,0.075
1010.25598,0.02788,0.075
1010.32098,0.02796,0.075
1010.38397,0.02771,0.075
1010.45599,0.02774,0.075
1010.51501,0.02782,0.075
1010.57397,0.02788,0.075
1010.64697,0.02778,0.075
1010.71002,0.02782,0.075
1010.78003,0.0279,0.075
1010.84198,0.02793,0.075
1010.91602,0.02796,0.075
1010.98102,0.0279,0.075
1011.05103,0.02781,0.075
1011.11798,0.02823,0.075
1011.17902,0.02787,0.075
1011.25098,0.02778,0.075
1011.32001,0.028,0.075
1011.38397,0.028,0.075
1011.44598,0.02798,0.075
1011.51599,0.02798,0.075
1011.58002,0.02805,0.075
1011.638,0.02808,0.075
1011.703,0.02803,0.075
1011.776,0.028,0.075
1011.84003,0.02824,0.075
1011.91199,0.02818,0.075
1011.97699,0.02805,0.075
1012.04303,0.02796,0.075
1012.10602,0.02806,0.075
1012.16498,0.02821,0.075
1012.23798,0.0282,0.075
1012.302,0.02809,0.075
1012.35999,0.02811,0.075
1012.42102,0.02822,0.075
1012.48199,0.02824,0.075
1012.547,0.02837,0.075
1012.604,0.02843,0.075
1012.66699,0.02831,0.075
1012.73199,0.02825,0.075
1012.79199,0.02824,0.075
1012.86603,0.02823,0.075
1012.92499,0.02834,0.075
1012.99597,0.02837,0.075
1013.06598,0.02827,0.075
1013.133,0.02827,0.075
1013.19397,0.02829,0.075
1013.26898,0.02824,0.075
1013.34601,0.02832,0.075
1013.42798,0.02842,0.075
1013.48901,0.02806,0.075
1013.552,0.02832,0.075
1013.61499,0.02837,0.075
1013.677,0.02843,0.075
1013.737,0.02839,0.075
1013.80499,0.02844,0.075
1013.87701,0.02848,0.075
1013.94,0.02841,0.075
1014.00897,0.02842,0.075
1014.08002,0.02848,0.075
1014.146,0.02848,0.075
1014.211,0.02846,0.075
1014.28802,0.02849,0.075
1014.35901,0.02861,0.075
1014.42798,0.02846,0.075
1014.49597,0.0285,0.075
1014.55402,0.02857,0.075
1014.61902,0.02857,0.075
1014.67499,0.02859,0.075
1014.75098,0.02858,0.075
1014.81702,0.02867,0.075
1014.88898,0.02862,0.075
1014.95502,0.02857,0.075
1015.02197,0.02869,0.075
1015.08698,0.02879,0.075
1015.146,0.0285,0.075
1015.20801,0.0288,0.075
1015.27002,0.02843,0.075
1015.33197,0.02854,0.075
1015.39899,0.02866,0.075
1015.46399,0.02866,0.075
1015.52197,0.02873,0.075
1015.57501,0.02877,0.075
1015.64801,0.02878,0.075
1015.70697,0.02882,0.075
1015.77197,0.02899,0.075
1015.83899,0.02877,0.075
1015.90698,0.0287,0.075
1015.96802,0.02886,0.075
1016.05298,0.02883,0.075
1016.117,0.0288,0.075
1016.18201,0.02918,0.075
1016.24701,0.0289,0.075
1016.30902,0.02868,0.075
1016.38898,0.02871,0.075
1016.46002,0.02882,0.075
1016.53101,0.02885,0.075
1016.59302,0.02898,0.075
1016.65198,0.02894,0.075
1016.71899,0.02921,0.075
1016.77899,0.02907,0.075
1016.84601,0.0289,0.075
1016.91498,0.02896,0.075
1016.98199,0.02898,0.075
1017.04401,0.02902,0.075
1017.11603,0.029,0.075
1017.18701,0.02903,0.075
1017.24902,0.02899,0.075
1017.32599,0.029,0.075
1017.388,0.02897,0.075
1017.46198,0.029,0.075
1017.53497,0.02912,0.075
1017.60303,0.02914,0.075
1017.66998,0.02911,0.075
1017.73999,0.02906,0.075
1017.80603,0.02916,0.075
1017.87,0.02919,0.075
1017.93597,0.02923,0.075
1018.00201,0.02922,0.075
1018.06097,0.0293,0.075
1018.13098,0.02927,0.075
1018.19702,0.02919,0.075
1018.24799,0.02917,0.075
1018.32898,0.02924,0.075
1018.38702,0.02927,0.075
1018.45398,0.02915,0.075
1018.51398,0.02924,0.075
1018.58197,0.02948,0.075
1018.64801,0.02942,0.075
1018.71198,0.02915,0.075
1018.78601,0.02901,0.075
1018.85498,0.02921,0.075
1018.92297,0.02931,0.075
1018.98297,0.02933,0.075
1019.05603,0.02932,0.075
1019.12097,0.0294,0.075
1019.18597,0.02937,0.075
1019.255,0.02967,0.075
1019.31897,0.02952,0.075
1019.39301,0.02946,0.075
1019.45697,0.02945,0.075
1019.51703,0.02945,0.075
1019.57703,0.02944,0.075
1019.64801,0.0294,0.075
1019.71198,0.02948,0.075
1019.76898,0.02955,0.075
1019.828,0.02952,0.075
1019.90302,0.02954,0.075
1019.96802,0.02945,0.075
1020.03601,0.02958,0.075
1020.09601,0.02966,0.075
1020.15698,0.02957,0.075
1020.21997,0.02951,0.075
1020.28497,0.02958,0.075
1020.34497,0.02964,0.075
1020.41199,0.02955,0.075
1020.47498,0.03007,0.075
1020.54498,0.02936,0.075
1020.61102,0.0296,0.075
1020.67798,0.0297,0.075
1020.75201,0.02969,0.075
1020.81403,0.0296,0.075
1020.88202,0.02956,0.075
1020.96399,0.02969,0.075
1021.02301,0.02978,0.075
1021.09601,0.02977,0.075
1021.15399,0.02975,0.075
1021.21503,0.0298,0.075
1021.28998,0.02982,0.075
1021.354,0.02985,0.075
1021.41602,0.02983,0.075
1021.47699,0.02998,0.075
1021.54498,0.02986,0.075
1021.60498,0.02984,0.075
1021.66302,0.02993,0.075
1021.729,0.02991,0.075
1021.79999,0.02998,0.075
1021.85901,0.02993,0.075
1021.92798,0.02995,0.075
1021.98602,0.02985,0.075
1022.05298,0.0298,0.075
1022.11499,0.02983,0.075
1022.18201,0.02997,0.075
1022.25,0.02984,0.075
1022.31598,0.03013,0.075
1022.37903,0.02961,0.075
1022.45099,0.02993,0.075
1022.51599,0.03007,0.075
1022.59497,0.03026,0.075
1022.651,0.03029,0.075
1022.71899,0.02999,0.075
1022.78198,0.02997,0.075
1022.84399,0.03009,0.075
1022.901,0.03007,0.075
1022.966,0.03011,0.075
1023.03003,0.03008,0.075
1023.09302,0.0301,0.075
1023.15601,0.03007,0.075
1023.22302,0.03009,0.075
1023.29102,0.03012,0.075
1023.35199,0.03018,0.075
1023.422,0.03024,0.075
1023.48102,0.03019,0.075
1023.55402,0.03014,0.075
1023.61603,0.03021,0.075
1023.68799,0.0303,0.075
1023.74597,0.03028,0.075
1023.81897,0.03025,0.075
1023.88202,0.03028,0.075
1023.94897,0.03025,0.075
1024.01001,0.0302,0.075
1024.08105,0.03034,0.075
1024.15002,0.03035,0.075
1024.21204,0.03034,0.075
1024.27795,0.0304,0.075
1024.33801,0.03041,0.075
1024.41797,0.0303,0.075
1024.46899,0.03034,0.075
1024.53503,0.03041,0.075
1024.60303,0.03042,0.075
1024.66394,0.03047,0.075
1024.72095,0.03049,0.075
1024.78601,0.03053,0.075
1024.84497,0.0305,0.075
1024.91797,0.03043,0.075
1024.97705,0.03043,0.075
1025.04395,0.03037,0.075
1025.11694,0.03039,0.075
1025.17798,0.03054,0.075
1025.24304,0.03054,0.075
1025.31006,0.03052,0.075
1025.37598,0.03047,0.075
1025.44299,0.03056,0.075
1025.50806,0.03061,0.075
1025.573,0.0306,0.075
1025.63696,0.03061,0.075
1025.698,0.03066,0.075
1025.75806,0.03069,0.075
1025.83105,0.03069,0.075
1025.90405,0.03065,0.075
1025.97095,0.03062,0.075
1026.03796,0.03066,0.075
1026.10498,0.03069,0.075
1026.17102,0.03062,0.075
1026.23706,0.03061,0.075
1026.30298,0.03073,0.075
1026.36401,0.03073,0.075
1026.43298,0.03071,0.075
1026.50403,0.03073,0.075
1026.56995,0.03078,0.075
1026.64197,0.03082,0.075
1026.71106,0.03085,0.075
1026.78003,0.03084,0.075
1026.84497,0.03075,0.075
1026.90698,0.03085,0.075
1026.98401,0.03088,0.075
1027.04602,0.03081,0.075
1027.11304,0.03136,0.075
1027.177,0.03092,0.075
1027.245,0.03068,0.075
1027.31104,0.03065,0.075
1027.375,0.03095,0.075
1027.44495,0.03086,0.075
1027.51001,0.03086,0.075
1027.58105,0.03097,0.075
1027.64001,0.03099,0.075
1027.70105,0.03098,0.075
1027.77295,0.03103,0.075
1027.82703,0.03098,0.075
1027.90295,0.03103,0.075
1027.98303,0.03106,0.075
1028.04199,0.03103,0.075
1028.11499,0.03114,0.075
1028.177,0.03106,0.075
1028.245,0.03115,0.075
1028.31494,0.03113,0.075
1028.38599,0.03124,0.075
1028.45203,0.03119,0.075
1028.52197,0.03115,0.075
1028.58203,0.03115,0.075
1028.65198,0.03111,0.075
1028.71497,0.0312,0.075
1028.77795,0.03121,0.075
1028.84094,0.03122,0.075
1028.90698,0.03113,0.075
1028.974,0.03109,0.075
1029.03796,0.03116,0.075
1029.10303,0.03121,0.075
1029.16394,0.03117,0.075
1029.23303,0.03121,0.075
1029.30603,0.03125,0.075
1029.37402,0.03132,0.075
1029.44702,0.03131,0.075
1029.51501,0.03131,0.075
1029.58301,0.03137,0.075
1029.65405,0.03132,0.075
1029.71399,0.03139,0.075
1029.78601,0.03142,0.075
1029.849,0.03141,0.075
1029.92004,0.03137,0.075
1029.97705,0.03141,0.075
1030.05396,0.03153,0.075
1030.125,0.03148,0.075
1030.19702,0.03141,0.075
1030.25696,0.03141,0.075
1030.323,0.03141,0.075
1030.39001,0.03156,0.075
1030.46399,0.0315,0.075
1030.52295,0.03153,0.075
1030.60303,0.03157,0.075
1030.672,0.03153,0.075
1030.74194,0.03147,0.075
1030.80505,0.03154,0.075
1030.87402,0.03156,0.075
1030.93701,0.03159,0.075
1031.00696,0.03158,0.075
1031.06799,0.03149,0.075
1031.13904,0.0316,0.075
1031.19995,0.0316,0.075
1031.26697,0.0317,0.075
1031.33203,0.03168,0.075
1031.39697,0.03169,0.075
1031.46399,0.0317,0.075
1031.52502,0.03164,0.075
1031.59497,0.03173,0.075
1031.66394,0.03182,0.075
1031.73804,0.03171,0.075
1031.80396,0.03168,0.075
1031.86694,0.03173,0.075
1031.93896,0.03175,0.075
1032.005,0.0318,0.075
1032.06799,0.03184,0.075
1032.13306,0.03183,0.075
1032.19397,0.03195,0.075
1032.26294,0.03177,0.075
1032.32996,0.03188,0.075
1032.40503,0.03183,0.075
1032.46399,0.03185,0.075
1032.53101,0.03192,0.075
1032.604,0.03196,0.075
1032.66003,0.03185,0.075
1032.73303,0.03189,0.075
1032.79199,0.03195,0.075
1032.86597,0.03188,0.075
1032.92896,0.03193,0.075
1033.00098,0.03197,0.075
1033.06897,0.03196,0.075
1033.12598,0.03199,0.075
1033.19995,0.03198,0.075
1033.26404,0.032,0.075
1033.32495,0.03205,0.075
1033.40002,0.03202,0.075
1033.46399,0.032,0.075
1033.526,0.03199,0.075
1033.59497,0.03211,0.075
1033.66602,0.03217,0.075
1033.73206,0.03218,0.075
1033.80505,0.03216,0.075
1033.85999,0.03215,0.075
1033.93005,0.03218,0.075
1033.99402,0.03221,0.075
1034.05798,0.03222,0.075
1034.13098,0.0323,0.075
1034.20105,0.0323,0.075
1034.26404,0.0323,0.075
1034.32996,0.03187,0.075
1034.39294,0.03228,0.075
1034.45898,0.03211,0.075
1034.53406,0.03218,0.075
1034.59705,0.03233,0.075
1034.66199,0.03235,0.075
1034.72998,0.03251,0.075
1034.78894,0.03226,0.075
1034.86304,0.03223,0.075
1034.92004,0.03251,0.075
1034.99304,0.03221,0.075
1035.05298,0.03228,0.075
1035.12195,0.03231,0.075
1035.19397,0.03231,0.075
1035.25,0.03231,0.075
1035.323,0.03244,0.075
1035.38196,0.03243,0.075
1035.44495,0.03235,0.075
1035.50598,0.03239,0.075
1035.57703,0.03254,0.075
1035.66699,0.03258,0.075
1035.74695,0.03253,0.075
1035.82605,0.03245,0.075
1035.90405,0.03253,0.075
1035.98401,0.03246,0.075
1036.04895,0.03251,0.075
1036.12805,0.03258,0.075
1036.203,0.03256,0.075
1036.27698,0.03256,0.075
1036.33997,0.03258,0.075
1036.40796,0.03265,0.075
1036.47302,0.03266,0.075
1036.53601,0.03284,0.075
1036.60706,0.03254,0.075
1036.672,0.03272,0.075
1036.74597,0.03269,0.075
1036.81299,0.03267,0.075
1036.87805,0.03268,0.075
1036.94604,0.03269,0.075
1037.01294,0.03281,0.075
1037.08203,0.03277,0.075
1037.15002,0.03265,0.075
1037.22205,0.03264,0.075
1037.29004,0.0327,0.075
1037.35803,0.03286,0.075
1037.42297,0.03289,0.075
1037.49194,0.03285,0.075
1037.56006,0.0328,0.075
1037.62305,0.0328,0.075
1037.69299,0.03289,0.075
1037.76001,0.03286,0.075
1037.82605,0.03288,0.075
1037.89294,0.03295,0.075
1037.96301,0.03289,0.075
1038.03198,0.03293,0.075
1038.09302,0.03306,0.075
1038.15503,0.03308,0.075
1038.21594,0.03307,0.075
1038.28796,0.03304,0.075
1038.35498,0.03307,0.075
1038.41797,0.03299,0.075
1038.48401,0.03305,0.075
1038.54895,0.03312,0.075
1038.62,0.03311,0.075
1038.69202,0.03292,0.075
1038.75696,0.03288,0.075
1038.81799,0.03292,0.075
1038.88306,0.03304,0.075
1038.94897,0.03312,0.075
1039.02197,0.03307,0.075
1039.08606,0.03311,0.075
1039.15601,0.03326,0.075
1039.229,0.03325,0.075
1039.28894,0.03316,0.075
1039.35901,0.03368,0.075
1039.42603,0.03292,0.075
1039.49902,0.03313,0.075
1039.55396,0.03326,0.075
1039.62695,0.03322,0.075
1039.69104,0.03327,0.075
1039.76001,0.03287,0.075
1039.82898,0.03316,0.075
1039.90503,0.03312,0.075
1039.96802,0.03345,0.075
1040.04004,0.03332,0.075
1040.11304,0.03334,0.075
1040.177,0.03347,0.075
1040.25,0.03346,0.075
1040.31201,0.03337,0.075
1040.38501,0.03341,0.075
1040.448,0.03344,0.075
1040.51501,0.03352,0.075
1040.578,0.03352,0.075
1040.646,0.03337,0.075
1040.71399,0.03339,0.075
1040.78198,0.03347,0.075
1040.85095,0.03348,0.075
1040.91797,0.03355,0.075
1040.98303,0.03349,0.075
1041.05005,0.03353,0.075
1041.11902,0.03332,0.075
1041.18396,0.03346,0.075
1041.24805,0.03353,0.075
1041.31897,0.03357,0.075
1041.38696,0.03349,0.075
1041.453,0.0335,0.075
1041.52698,0.03356,0.075
1041.58606,0.03363,0.075
1041.66101,0.03363,0.075
1041.72998,0.03368,0.075
1041.79504,0.03364,0.075
1041.86206,0.03361,0.075
1041.93103,0.03371,0.075
1041.99902,0.03375,0.075
1042.06396,0.03377,0.075
1042.13098,0.03375,0.075
1042.19995,0.03393,0.075
1042.26599,0.03373,0.075
1042.34204,0.03376,0.075
1042.40503,0.03384,0.075
1042.46594,0.03391,0.075
1042.53796,0.03372,0.075
1042.60095,0.03382,0.075
1042.66602,0.03393,0.075
1042.729,0.03386,0.075
1042.80396,0.03381,0.075
1042.86804,0.03379,0.075
1042.93799,0.03381,0.075
1043,0.0339,0.075
1043.07104,0.03393,0.075
1043.13599,0.03393,0.075
1043.20605,0.0339,0.075
1043.27295,0.03394,0.075
1043.33704,0.03394,0.075
1043.41003,0.03392,0.075
1043.47595,0.03396,0.075
1043.54199,0.034,0.075
1043.61096,0.03407,0.075
1043.67395,0.03414,0.075
1043.73706,0.03393,0.075
1043.802,0.03399,0.075
1043.86694,0.03404,0.075
1043.93298,0.03414,0.075
1044.00098,0.03409,0.075
1044.06995,0.03398,0.075
1044.13403,0.03408,0.075
1044.20898,0.03413,0.075
1044.28003,0.03414,0.075
1044.33997,0.03413,0.075
1044.41602,0.03417,0.075
1044.48804,0.03418,0.075
1044.55798,0.03418,0.075
1044.62598,0.03427,0.075
1044.68994,0.03428,0.075
1044.75305,0.03425,0.075
1044.81897,0.03426,0.075
1044.87903,0.03425,0.075
1044.93799,0.03412,0.075
1045.00806,0.0342,0.075
1045.06702,0.03426,0.075
1045.13501,0.03433,0.075
1045.19104,0.03428,0.075
1045.255,0.03429,0.075
1045.323,0.03432,0.075
1045.39294,0.03438,0.075
1045.46204,0.03449,0.075
1045.53101,0.03449,0.075
1045.59802,0.03445,0.075
1045.65601,0.03442,0.075
1045.73499,0.03438,0.075
1045.79797,0.03441,0.075
1045.86694,0.03445,0.075
1045.93506,0.03445,0.075
1046.01001,0.03454,0.075
1046.07898,0.03453,0.075
1046.15796,0.0345,0.075
1046.22595,0.03456,0.075
1046.28601,0.03443,0.075
1046.36499,0.03446,0.075
1046.43506,0.03456,0.075
1046.49805,0.03461,0.075
1046.56799,0.03459,0.075
1046.63599,0.0346,0.075
1046.70203,0.03465,0.075
1046.75903,0.03468,0.075
1046.828,0.03469,0.075
1046.88904,0.03479,0.075
1046.95496,0.03467,0.075
1047.01294,0.03462,0.075
1047.08203,0.03465,0.075
1047.14197,0.03468,0.075
1047.20996,0.03468,0.075
1047.27502,0.03473,0.075
1047.34204,0.03473,0.075
1047.40906,0.03475,0.075
1047.47803,0.03466,0.075
1047.53406,0.03466,0.075
1047.60205,0.03477,0.075
1047.67297,0.03483,0.075
1047.74805,0.03487,0.075
1047.81006,0.03482,0.075
1047.88599,0.03476,0.075
1047.948,0.03479,0.075
1048.01599,0.03482,0.075
1048.08203,0.03482,0.075
1048.15698,0.03492,0.075
1048.21899,0.03495,0.075
1048.29504,0.03494,0.075
1048.36597,0.03484,0.075
1048.43298,0.0349,0.075
1048.50598,0.03503,0.075
1048.58301,0.03505,0.075
1048.64697,0.03507,0.075
1048.71899,0.03487,0.075
1048.79395,0.03496,0.075
1048.85706,0.03503,0.075
1048.91394,0.03507,0.075
1048.98499,0.03506,0.075
1049.05103,0.03508,0.075
1049.11499,0.03506,0.075
1049.18103,0.03512,0.075
1049.24695,0.0351,0.075
1049.31604,0.03513,0.075
1049.37805,0.03518,0.075
1049.448,0.03517,0.075
1049.51501,0.03519,0.075
1049.57495,0.03521,0.075
1049.651,0.03513,0.075
1049.71997,0.03519,0.075
1049.78198,0.03549,0.075
1049.84705,0.03533,0.075
1049.91296,0.03512,0.075
1049.98303,0.03548,0.075
1050.047,0.03529,0.075
1050.11096,0.03534,0.075
1050.177,0.03529,0.075
1050.24304,0.03531,0.075
1050.31201,0.03529,0.075
1050.37598,0.03526,0.075
1050.44604,0.03538,0.075
1050.50903,0.03536,0.075
1050.578,0.03529,0.075
1050.64697,0.03538,0.075
1050.71594,0.03542,0.075
1050.78601,0.03538,0.075
1050.85999,0.03539,0.075
1050.92004,0.03545,0.075
1050.98999,0.03588,0.075
1051.05798,0.03548,0.075
1051.12903,0.03542,0.075
1051.18994,0.03561,0.075
1051.25903,0.03557,0.075
1051.33398,0.03541,0.075
1051.40503,0.03543,0.075
1051.47705,0.03554,0.075
1051.54602,0.03551,0.075
1051.62097,0.03549,0.075
1051.68604,0.0355,0.075
1051.76099,0.03552,0.075
1051.81702,0.03557,0.075
1051.89294,0.03566,0.075
1051.95898,0.03573,0.075
1052.03296,0.03645,0.075
1052.09399,0.03584,0.075
1052.15796,0.03547,0.075
1052.229,0.03559,0.075
1052.29004,0.03557,0.075
1052.35596,0.03557,0.075
1052.42603,0.03562,0.075
1052.48804,0.03569,0.075
1052.55701,0.03586,0.075
1052.62598,0.03589,0.075
1052.68701,0.0357,0.075
1052.755,0.03576,0.075
1052.81702,0.03578,0.075
1052.89099,0.03584,0.075
1052.95105,0.03585,0.075
1053.01794,0.03583,0.075
1053.08606,0.03592,0.075
1053.151,0.03603,0.075
1053.21704,0.03594,0.075
1053.28101,0.03589,0.075
1053.35498,0.03585,0.075
1053.42603,0.03584,0.075
1053.48706,0.03597,0.075
1053.55603,0.03599,0.075
1053.62097,0.0359,0.075
1053.69299,0.03596,0.075
1053.75806,0.03599,0.075
1053.82202,0.03605,0.075
1053.88904,0.03611,0.075
1053.948,0.03616,0.075
1054.01501,0.03605,0.075
1054.08398,0.03606,0.075
1054.14795,0.03609,0.075
1054.21899,0.03616,0.075
1054.28003,0.03614,0.075
1054.34595,0.0361,0.075
1054.41296,0.03605,0.075
1054.48206,0.03607,0.075
1054.54297,0.03612,0.075
1054.62097,0.03626,0.075
1054.68201,0.03621,0.075
1054.745,0.03612,0.075
1054.81299,0.03623,0.075
1054.88599,0.0363,0.075
1054.94702,0.03618,0.075
1055.00903,0.0362,0.075
1055.07703,0.03623,0.075
1055.14001,0.03635,0.075
1055.20496,0.03615,0.075
1055.27197,0.03624,0.075
1055.34399,0.03625,0.075
1055.42297,0.03631,0.075
1055.50195,0.0364,0.075
1055.56799,0.03605,0.075
1055.63,0.03641,0.075
1055.69604,0.03636,0.075
1055.75098,0.03638,0.075
1055.81604,0.0364,0.075
1055.88501,0.03641,0.075
1055.94995,0.03645,0.075
1056.02295,0.03643,0.075
1056.08899,0.03649,0.075
1056.15503,0.03652,0.075
1056.21802,0.03657,0.075
1056.28796,0.03656,0.075
1056.354,0.03647,0.075
1056.41895,0.03644,0.075
1056.48499,0.03648,0.075
1056.55103,0.03659,0.075
1056.61499,0.03665,0.075
1056.68604,0.0366,0.075
1056.75,0.03648,0.075
1056.81104,0.03659,0.075
1056.88196,0.03669,0.075
1056.94495,0.03667,0.075
1057.01001,0.03668,0.075
1057.07397,0.03696,0.075
1057.13696,0.03678,0.075
1057.20105,0.03661,0.075
1057.27002,0.0365,0.075
1057.33105,0.03664,0.075
1057.39099,0.03673,0.075
1057.46106,0.03662,0.075
1057.53101,0.03673,0.075
1057.59399,0.03677,0.075
1057.65295,0.03655,0.075
1057.72302,0.03684,0.075
1057.77795,0.03662,0.075
1057.84497,0.03669,0.075
1057.91101,0.03674,0.075
1057.97595,0.03688,0.075
1058.04602,0.03691,0.075
1058.10303,0.03687,0.075
1058.16699,0.0369,0.075
1058.23804,0.0369,0.075
1058.29602,0.03685,0.075
1058.36597,0.03753,0.075
1058.42798,0.03678,0.075
1058.49304,0.03712,0.075
1058.56897,0.03718,0.075
1058.63306,0.03657,0.075
1058.71204,0.03692,0.075
1058.77405,0.03707,0.075
1058.83398,0.03704,0.075
1058.89905,0.03703,0.075
1058.974,0.03703,0.075
1059.04004,0.03695,0.075
