T,Delta,pO2
783.51398,0.00657,0.0087
783.58502,0.00655,0.0087
783.65302,0.00654,0.0087
783.711,0.00653,0.0087
783.77802,0.00653,0.0087
783.84497,0.00654,0.0087
783.909,0.00653,0.0087
783.97498,0.00652,0.0087
784.04401,0.00652,0.0087
784.10303,0.00653,0.0087
784.17297,0.00654,0.0087
784.23499,0.00656,0.0087
784.30298,0.0066,0.0087
784.36902,0.00661,0.0087
784.42999,0.0066,0.0087
784.50201,0.00657,0.0087
784.55701,0.00656,0.0087
784.63202,0.00658,0.0087
784.69299,0.00657,0.0087
784.76099,0.00657,0.0087
784.82898,0.00656,0.0087
784.89801,0.00657,0.0087
784.95898,0.00657,0.0087
785.026,0.00658,0.0087
785.099,0.00659,0.0087
785.16199,0.00661,0.0087
785.23102,0.00664,0.0087
785.30298,0.00668,0.0087
785.37097,0.0067,0.0087
785.43799,0.00673,0.0087
785.49799,0.00673,0.0087
785.58502,0.00671,0.0087
785.64301,0.0067,0.0087
785.71399,0.00669,0.0087
785.78601,0.00669,0.0087
785.84802,0.00668,0.0087
785.91602,0.00667,0.0087
785.98297,0.00665,0.0087
786.05402,0.00666,0.0087
786.11902,0.00668,0.0087
786.18201,0.00671,0.0087
786.25,0.00673,0.0087
786.31097,0.00672,0.0087
786.38397,0.00673,0.0087
786.45099,0.00675,0.0087
786.52002,0.00677,0.0087
786.59802,0.00677,0.0087
786.65997,0.00678,0.0087
786.73401,0.00679,0.0087
786.79901,0.00681,0.0087
786.87097,0.00679,0.0087
786.935,0.00677,0.0087
787.00098,0.00677,0.0087
787.07202,0.00678,0.0087
787.13898,0.00679,0.0087
787.20502,0.0068,0.0087
787.27002,0.00681,0.0087
787.32703,0.00683,0.0087
787.39301,0.00685,0.0087
787.46198,0.00686,0.0087
787.51501,0.00687,0.0087
787.58099,0.00686,0.0087
787.65802,0.00685,0.0087
787.71399,0.00685,0.0087
787.77899,0.00686,0.0087
787.84399,0.00688,0.0087
787.90503,0.00687,0.0087
787.974,0.00687,0.0087
788.04102,0.00687,0.0087
788.10797,0.00686,0.0087
788.16998,0.00686,0.0087
788.23297,0.00686,0.0087
788.302,0.00687,0.0087
788.367,0.00688,0.0087
788.43103,0.0069,0.0087
788.49597,0.00691,0.0087
788.56403,0.00693,0.0087
788.62201,0.00693,0.0087
788.69098,0.00695,0.0087
788.75702,0.00696,0.0087
788.823,0.00696,0.0087
788.89099,0.00694,0.0087
788.95599,0.00691,0.0087
789.02301,0.00689,0.0087
789.086,0.00689,0.0087
789.15302,0.00691,0.0087
789.21503,0.00694,0.0087
789.28699,0.00696,0.0087
789.35303,0.00696,0.0087
789.414,0.00696,0.0087
789.48798,0.00698,0.0087
789.565,0.00702,0.0087
789.62903,0.00705,0.0087
789.68298,0.00706,0.0087
789.74597,0.00705,0.0087
789.81702,0.00703,0.0087
789.89001,0.00702,0.0087
789.96002,0.00702,0.0087
790.02301,0.00702,0.0087
790.09302,0.00702,0.0087
790.15503,0.00704,0.0087
790.22498,0.00708,0.0087
790.29303,0.00709,0.0087
790.36298,0.00709,0.0087
790.42902,0.0071,0.0087
790.49799,0.00713,0.0087
790.55902,0.00714,0.0087
790.62903,0.00712,0.0087
790.69598,0.00709,0.0087
790.75897,0.00709,0.0087
790.82898,0.00711,0.0087
790.89801,0.00712,0.0087
790.96198,0.00712,0.0087
791.03601,0.0071,0.0087
791.09998,0.00709,0.0087
791.17999,0.00709,0.0087
791.23102,0.0071,0.0087
791.29401,0.00712,0.0087
791.36499,0.00715,0.0087
791.43201,0.00716,0.0087
791.49902,0.00718,0.0087
791.57098,0.00717,0.0087
791.63501,0.00715,0.0087
791.69702,0.00716,0.0087
791.77002,0.00718,0.0087
791.83301,0.00724,0.0087
791.90302,0.00724,0.0087
791.97498,0.00721,0.0087
792.034,0.00717,0.0087
792.10699,0.00717,0.0087
792.17499,0.00719,0.0087
792.24597,0.00721,0.0087
792.31201,0.00722,0.0087
792.36902,0.00723,0.0087
792.44501,0.00726,0.0087
792.51202,0.00727,0.0087
792.57703,0.00728,0.0087
792.646,0.00728,0.0087
792.716,0.00729,0.0087
792.78003,0.0073,0.0087
792.84003,0.00731,0.0087
792.90399,0.0073,0.0087
792.97302,0.00729,0.0087
793.03998,0.00728,0.0087
793.09497,0.00728,0.0087
793.15503,0.00729,0.0087
793.22803,0.0073,0.0087
793.29797,0.0073,0.0087
793.35901,0.0073,0.0087
793.42999,0.00731,0.0087
793.495,0.00732,0.0087
793.55603,0.00732,0.0087
793.62402,0.00735,0.0087
793.69,0.00737,0.0087
793.76202,0.00738,0.0087
793.823,0.00738,0.0087
793.88501,0.00737,0.0087
793.95203,0.00736,0.0087
794.03003,0.00738,0.0087
794.091,0.0074,0.0087
794.15399,0.0074,0.0087
794.22803,0.00738,0.0087
794.29102,0.00737,0.0087
794.35797,0.00737,0.0087
794.41998,0.0074,0.0087
794.49701,0.00746,0.0087
794.565,0.00749,0.0087
794.63397,0.0075,0.0087
794.70203,0.00747,0.0087
794.77002,0.00746,0.0087
794.84399,0.00747,0.0087
794.90601,0.00749,0.0087
794.97302,0.0075,0.0087
795.04498,0.00749,0.0087
795.11298,0.00747,0.0087
795.17603,0.00747,0.0087
795.24402,0.00746,0.0087
795.31702,0.00746,0.0087
795.37799,0.00747,0.0087
795.44299,0.00751,0.0087
795.51501,0.00754,0.0087
795.578,0.00753,0.0087
795.646,0.00754,0.0087
795.716,0.00752,0.0087
795.78003,0.00754,0.0087
795.84198,0.00757,0.0087
795.90997,0.00759,0.0087
795.98199,0.00759,0.0087
796.034,0.00756,0.0087
796.10602,0.00754,0.0087
796.17401,0.00756,0.0087
796.22699,0.00757,0.0087
796.29303,0.00758,0.0087
796.35797,0.00757,0.0087
796.42401,0.00757,0.0087
796.487,0.00758,0.0087
796.552,0.00761,0.0087
796.62299,0.00763,0.0087
796.68298,0.00764,0.0087
796.74902,0.00764,0.0087
796.81299,0.00762,0.0087
796.88702,0.00762,0.0087
796.94299,0.00763,0.0087
797.00897,0.00766,0.0087
797.08197,0.00765,0.0087
797.15601,0.00763,0.0087
797.22198,0.00764,0.0087
797.28699,0.00766,0.0087
797.35101,0.00767,0.0087
797.42999,0.00768,0.0087
797.49701,0.00768,0.0087
797.55603,0.00772,0.0087
797.62097,0.00773,0.0087
797.69397,0.00772,0.0087
797.763,0.00771,0.0087
797.83099,0.0077,0.0087
797.90198,0.00772,0.0087
797.966,0.00773,0.0087
798.03802,0.00775,0.0087
798.10498,0.00774,0.0087
798.16803,0.00774,0.0087
798.23901,0.00773,0.0087
798.30402,0.00775,0.0087
798.37,0.00776,0.0087
798.44598,0.00777,0.0087
798.51099,0.0078,0.0087
798.56799,0.0078,0.0087
798.64801,0.00781,0.0087
798.71802,0.00781,0.0087
798.776,0.00781,0.0087
798.84601,0.00782,0.0087
798.91199,0.00784,0.0087
798.97302,0.00786,0.0087
799.04797,0.00787,0.0087
799.10303,0.00787,0.0087
799.16901,0.00787,0.0087
799.23602,0.00787,0.0087
799.31,0.00787,0.0087
799.375,0.00787,0.0087
799.44299,0.00788,0.0087
799.51501,0.00787,0.0087
799.58502,0.00786,0.0087
799.64697,0.00786,0.0087
799.71301,0.00788,0.0087
799.78101,0.00793,0.0087
799.84802,0.00795,0.0087
799.90698,0.00795,0.0087
799.97302,0.00795,0.0087
800.03802,0.00795,0.0087
800.10498,0.00796,0.0087
800.17499,0.00795,0.0087
800.24298,0.00792,0.0087
800.30103,0.00792,0.0087
800.37402,0.00792,0.0087
800.44397,0.00797,0.0087
800.50598,0.00797,0.0087
800.56897,0.00796,0.0087
800.64001,0.00797,0.0087
800.70697,0.00797,0.0087
800.76801,0.00799,0.0087
800.83398,0.008,0.0087
800.90997,0.00802,0.0087
800.97101,0.00803,0.0087
801.034,0.00805,0.0087
801.09802,0.00805,0.0087
801.16803,0.00805,0.0087
801.22998,0.00805,0.0087
801.29199,0.00804,0.0087
801.37097,0.00803,0.0087
801.43799,0.00801,0.0087
801.51001,0.008,0.0087
801.57397,0.00801,0.0087
801.64502,0.00804,0.0087
801.71503,0.00808,0.0087
801.78003,0.00809,0.0087
801.849,0.0081,0.0087
801.922,0.00812,0.0087
801.98199,0.00815,0.0087
802.04999,0.00815,0.0087
802.11499,0.00815,0.0087
802.18201,0.00814,0.0087
802.25598,0.00815,0.0087
802.31403,0.00815,0.0087
802.37598,0.00813,0.0087
802.44299,0.00811,0.0087
802.51599,0.00811,0.0087
802.58698,0.00811,0.0087
802.65302,0.00815,0.0087
802.71899,0.00818,0.0087
802.784,0.00817,0.0087
802.84198,0.00817,0.0087
802.90601,0.00817,0.0087
802.97498,0.00818,0.0087
803.04102,0.0082,0.0087
803.11298,0.00821,0.0087
803.18201,0.00822,0.0087
803.23901,0.00824,0.0087
803.30798,0.00826,0.0087
803.37201,0.00825,0.0087
803.43597,0.00821,0.0087
803.50897,0.0082,0.0087
803.56598,0.0082,0.0087
803.62799,0.00822,0.0087
803.69397,0.00823,0.0087
803.758,0.00824,0.0087
803.84003,0.00825,0.0087
803.90002,0.00827,0.0087
803.96997,0.0083,0.0087
804.03802,0.00832,0.0087
804.10101,0.00833,0.0087
804.164,0.00834,0.0087
804.23499,0.00834,0.0087
804.29199,0.00835,0.0087
804.35199,0.00835,0.0087
804.42102,0.00835,0.0087
804.49701,0.00835,0.0087
804.56702,0.00835,0.0087
804.62799,0.00835,0.0087
804.69501,0.00834,0.0087
804.77197,0.00835,0.0087
804.83002,0.00838,0.0087
804.89801,0.0084,0.0087
804.96198,0.00841,0.0087
805.02399,0.0084,0.0087
805.09601,0.0084,0.0087
805.16302,0.0084,0.0087
805.22803,0.00841,0.0087
805.29102,0.00841,0.0087
805.35901,0.00841,0.0087
805.42798,0.00841,0.0087
805.49103,0.00843,0.0087
805.565,0.00845,0.0087
805.62903,0.00845,0.0087
805.69,0.00844,0.0087
805.75897,0.00844,0.0087
805.823,0.00845,0.0087
805.88397,0.00848,0.0087
805.95502,0.00849,0.0087
806.021,0.00849,0.0087
806.08801,0.00849,0.0087
806.15503,0.00852,0.0087
806.22198,0.00854,0.0087
806.29199,0.00852,0.0087
806.35199,0.0085,0.0087
806.42102,0.00853,0.0087
806.49298,0.00858,0.0087
806.55798,0.00855,0.0087
806.62799,0.00849,0.0087
806.69299,0.00848,0.0087
806.75201,0.0085,0.0087
806.82703,0.00855,0.0087
806.89099,0.00857,0.0087
806.96301,0.00861,0.0087
807.02802,0.00861,0.0087
807.09399,0.00861,0.0087
807.159,0.00862,0.0087
807.22699,0.00863,0.0087
807.28699,0.00864,0.0087
807.35303,0.00864,0.0087
807.41901,0.00863,0.0087
807.47998,0.00861,0.0087
807.56097,0.00861,0.0087
807.62201,0.00862,0.0087
807.69,0.00863,0.0087
807.75098,0.00863,0.0087
807.82202,0.00863,0.0087
807.88702,0.00865,0.0087
807.95099,0.00869,0.0087
808.01599,0.00871,0.0087
808.086,0.00871,0.0087
808.15698,0.00871,0.0087
808.22302,0.00871,0.0087
808.29797,0.00872,0.0087
808.36298,0.00873,0.0087
808.42499,0.00875,0.0087
808.49799,0.00875,0.0087
808.56598,0.00874,0.0087
808.63898,0.00872,0.0087
808.71698,0.00871,0.0087
808.79102,0.0087,0.0087
808.854,0.00872,0.0087
808.935,0.00873,0.0087
809.005,0.00876,0.0087
809.073,0.00877,0.0087
809.14203,0.00878,0.0087
809.20898,0.00881,0.0087
809.27502,0.00883,0.0087
809.33698,0.00885,0.0087
809.40802,0.00885,0.0087
809.47498,0.00885,0.0087
809.547,0.00884,0.0087
809.60797,0.00881,0.0087
809.68201,0.00881,0.0087
809.74298,0.00882,0.0087
809.80402,0.00885,0.0087
809.87799,0.00885,0.0087
809.95099,0.00885,0.0087
810.01001,0.00885,0.0087
810.07898,0.00885,0.0087
810.151,0.00886,0.0087
810.21002,0.00889,0.0087
810.28101,0.00891,0.0087
810.34198,0.00893,0.0087
810.40802,0.00895,0.0087
810.48102,0.00897,0.0087
810.534,0.00897,0.0087
810.60498,0.00894,0.0087
810.67297,0.0089,0.0087
810.74103,0.0089,0.0087
810.81598,0.00891,0.0087
810.86798,0.00891,0.0087
810.94,0.00892,0.0087
811.00598,0.00892,0.0087
811.07599,0.00894,0.0087
811.146,0.00897,0.0087
811.20599,0.00899,0.0087
811.27301,0.00902,0.0087
811.34198,0.00904,0.0087
811.41199,0.00908,0.0087
811.479,0.00908,0.0087
811.53998,0.00906,0.0087
811.60901,0.00905,0.0087
811.67499,0.00905,0.0087
811.745,0.00904,0.0087
811.81,0.00905,0.0087
811.87903,0.00904,0.0087
811.948,0.00905,0.0087
812.013,0.00906,0.0087
812.07397,0.00908,0.0087
812.14502,0.0091,0.0087
812.20801,0.00912,0.0087
812.27197,0.00914,0.0087
812.33801,0.00915,0.0087
812.40399,0.00914,0.0087
812.47302,0.00913,0.0087
812.53998,0.00913,0.0087
812.60498,0.00913,0.0087
812.672,0.00914,0.0087
812.74103,0.00915,0.0087
812.797,0.00915,0.0087
812.87097,0.00913,0.0087
812.94598,0.00912,0.0087
813.008,0.00913,0.0087
813.07501,0.00915,0.0087
813.133,0.00918,0.0087
813.20398,0.00918,0.0087
813.27899,0.00919,0.0087
813.34003,0.00921,0.0087
813.401,0.00923,0.0087
813.46698,0.00924,0.0087
813.53198,0.00926,0.0087
813.60101,0.00927,0.0087
813.67798,0.00927,0.0087
813.74298,0.00926,0.0087
813.80701,0.00924,0.0087
813.87097,0.00924,0.0087
813.94897,0.00924,0.0087
814.01398,0.00923,0.0087
814.07703,0.00923,0.0087
814.14502,0.00925,0.0087
814.20502,0.00933,0.0087
814.27698,0.00935,0.0087
814.34399,0.00936,0.0087
814.409,0.00935,0.0087
814.47498,0.00934,0.0087
814.539,0.00935,0.0087
814.60303,0.00936,0.0087
814.664,0.00935,0.0087
814.73401,0.00932,0.0087
814.80103,0.0093,0.0087
814.87701,0.00929,0.0087
814.94397,0.00933,0.0087
815.01001,0.00934,0.0087
815.08197,0.00935,0.0087
815.14301,0.00937,0.0087
815.20801,0.00943,0.0087
815.27698,0.00945,0.0087
815.34998,0.00947,0.0087
815.41302,0.00948,0.0087
815.48401,0.00949,0.0087
815.54498,0.0095,0.0087
815.60498,0.00951,0.0087
815.68103,0.0095,0.0087
815.74103,0.00949,0.0087
815.823,0.00946,0.0087
815.88098,0.00943,0.0087
815.95099,0.00943,0.0087
816.02301,0.00946,0.0087
816.086,0.0095,0.0087
816.15503,0.00951,0.0087
816.21802,0.00952,0.0087
816.284,0.00954,0.0087
816.35901,0.00953,0.0087
816.42603,0.00952,0.0087
816.48297,0.00952,0.0087
816.54401,0.00953,0.0087
816.61603,0.00953,0.0087
816.69098,0.00953,0.0087
816.75702,0.00952,0.0087
816.82397,0.00953,0.0087
816.88202,0.00954,0.0087
816.94897,0.00955,0.0087
817.026,0.00955,0.0087
817.09198,0.00955,0.0087
817.15302,0.00956,0.0087
817.21802,0.00957,0.0087
817.284,0.00965,0.0087
817.34698,0.00966,0.0087
817.41199,0.00965,0.0087
817.474,0.00965,0.0087
817.539,0.00965,0.0087
817.60901,0.00965,0.0087
817.68402,0.00965,0.0087
817.758,0.00966,0.0087
817.82703,0.00968,0.0087
817.88898,0.00969,0.0087
817.95203,0.00968,0.0087
818.02002,0.00967,0.0087
818.08398,0.00966,0.0087
818.15198,0.00967,0.0087
818.21802,0.00968,0.0087
818.28601,0.00969,0.0087
818.35101,0.00969,0.0087
818.42401,0.0097,0.0087
818.492,0.00972,0.0087
818.56403,0.00977,0.0087
818.63501,0.00979,0.0087
818.70099,0.00979,0.0087
818.77301,0.00977,0.0087
818.83197,0.00943,0.0087
818.901,0.00984,0.0087
818.96301,0.00986,0.0087
819.03497,0.00983,0.0087
819.09601,0.00977,0.0087
819.16602,0.00978,0.0087
819.23102,0.00977,0.0087
819.30298,0.00978,0.0087
819.37097,0.00979,0.0087
819.448,0.00988,0.0087
819.51001,0.0099,0.0087
819.58002,0.00993,0.0087
819.64203,0.00991,0.0087
819.70801,0.00989,0.0087
819.771,0.00986,0.0087
819.83502,0.00985,0.0087
819.89801,0.00984,0.0087
819.96698,0.00985,0.0087
820.034,0.00987,0.0087
820.09998,0.00989,0.0087
820.164,0.00989,0.0087
820.22998,0.00988,0.0087
820.29303,0.0099,0.0087
820.36102,0.00993,0.0087
820.41998,0.00999,0.0087
820.492,0.00999,0.0087
820.56299,0.00999,0.0087
820.62701,0.00997,0.0087
820.69501,0.00996,0.0087
820.76099,0.00995,0.0087
820.82599,0.00997,0.0087
820.896,0.00998,0.0087
820.966,0.00997,0.0087
821.03497,0.00996,0.0087
821.09497,0.00996,0.0087
821.16602,0.00999,0.0087
821.23102,0.01005,0.0087
821.29602,0.01011,0.0087
821.362,0.01012,0.0087
821.43298,0.01011,0.0087
821.5,0.01009,0.0087
821.565,0.01008,0.0087
821.64001,0.01007,0.0087
821.69397,0.01006,0.0087
821.76801,0.01005,0.0087
821.83099,0.01004,0.0087
821.901,0.01004,0.0087
821.95697,0.01004,0.0087
822.03198,0.01005,0.0087
822.09802,0.01008,0.0087
822.16498,0.01011,0.0087
822.242,0.01014,0.0087
822.30603,0.01015,0.0087
822.37299,0.01014,0.0087
822.44,0.01012,0.0087
822.51099,0.01013,0.0087
822.57501,0.0102,0.0087
822.64899,0.0102,0.0087
822.70697,0.0102,0.0087
822.776,0.01018,0.0087
822.84198,0.01018,0.0087
822.90698,0.01018,0.0087
822.98499,0.01019,0.0087
823.04199,0.01019,0.0087
823.10101,0.01018,0.0087
823.17902,0.01016,0.0087
823.24402,0.01017,0.0087
823.32098,0.01023,0.0087
823.37402,0.01028,0.0087
823.44598,0.01028,0.0087
823.52002,0.01028,0.0087
823.58197,0.01028,0.0087
823.65002,0.01028,0.0087
823.71503,0.01028,0.0087
823.77802,0.01027,0.0087
823.84497,0.01027,0.0087
823.91699,0.01026,0.0087
823.97998,0.01026,0.0087
824.04797,0.01026,0.0087
824.112,0.01027,0.0087
824.17401,0.01029,0.0087
824.24298,0.01036,0.0087
824.30603,0.01039,0.0087
824.37799,0.01041,0.0087
824.44501,0.01041,0.0087
824.5,0.01041,0.0087
824.57202,0.01041,0.0087
824.63501,0.01042,0.0087
824.703,0.01041,0.0087
824.77301,0.01039,0.0087
824.83002,0.01039,0.0087
824.90302,0.01037,0.0087
824.97101,0.01038,0.0087
825.039,0.01042,0.0087
825.10797,0.01044,0.0087
825.17102,0.01044,0.0087
825.24402,0.01043,0.0087
825.297,0.01043,0.0087
825.37,0.01046,0.0087
825.43903,0.01052,0.0087
825.508,0.01052,0.0087
825.57001,0.01053,0.0087
825.633,0.01051,0.0087
825.711,0.0105,0.0087
825.77301,0.01049,0.0087
825.83899,0.01049,0.0087
825.91498,0.01048,0.0087
825.96997,0.01049,0.0087
826.04102,0.0105,0.0087
826.10498,0.01052,0.0087
826.17902,0.01052,0.0087
826.23901,0.01051,0.0087
826.30902,0.01052,0.0087
826.37097,0.01055,0.0087
826.43799,0.01062,0.0087
826.51001,0.01062,0.0087
826.57898,0.01059,0.0087
826.63702,0.01057,0.0087
826.71503,0.0106,0.0087
826.78101,0.01064,0.0087
826.84198,0.01065,0.0087
826.90997,0.01064,0.0087
826.96997,0.01062,0.0087
827.03699,0.01062,0.0087
827.09998,0.0106,0.0087
827.16699,0.0106,0.0087
827.23602,0.01059,0.0087
827.30701,0.01061,0.0087
827.36902,0.01065,0.0087
827.44299,0.01071,0.0087
827.50702,0.01072,0.0087
827.57501,0.01071,0.0087
827.63898,0.01069,0.0087
827.70697,0.01068,0.0087
827.78198,0.01075,0.0087
827.84802,0.01077,0.0087
827.90601,0.01078,0.0087
827.96503,0.01078,0.0087
828.04602,0.01077,0.0087
828.11401,0.01077,0.0087
828.177,0.01077,0.0087
828.242,0.01077,0.0087
828.30402,0.01077,0.0087
828.37701,0.01077,0.0087
828.44299,0.01079,0.0087
828.51801,0.01081,0.0087
828.57599,0.01084,0.0087
828.64099,0.01085,0.0087
828.71002,0.01084,0.0087
828.77502,0.01084,0.0087
828.84302,0.01082,0.0087
828.90601,0.0108,0.0087
828.97498,0.0108,0.0087
829.03699,0.01081,0.0087
829.09998,0.01083,0.0087
829.164,0.01086,0.0087
829.229,0.01088,0.0087
829.302,0.01089,0.0087
829.36603,0.0109,0.0087
829.43298,0.01091,0.0087
829.49402,0.01092,0.0087
829.56,0.01093,0.0087
829.625,0.01094,0.0087
829.698,0.01094,0.0087
829.763,0.01092,0.0087
829.82599,0.01092,0.0087
829.88898,0.0109,0.0087
829.95697,0.01089,0.0087
830.021,0.01092,0.0087
830.086,0.01098,0.0087
830.15002,0.01103,0.0087
830.22601,0.01104,0.0087
830.29401,0.01103,0.0087
830.35303,0.011,0.0087
830.41901,0.01101,0.0087
830.487,0.01103,0.0087
830.55701,0.01106,0.0087
830.62299,0.01106,0.0087
830.69202,0.01105,0.0087
830.75299,0.01105,0.0087
830.82599,0.01106,0.0087
830.89001,0.01106,0.0087
830.96698,0.01106,0.0087
831.03699,0.01106,0.0087
831.09601,0.01106,0.0087
831.17297,0.01106,0.0087
831.23102,0.01106,0.0087
831.30402,0.01107,0.0087
831.36499,0.01112,0.0087
831.44299,0.01116,0.0087
831.49799,0.01116,0.0087
831.573,0.01118,0.0087
831.63397,0.01118,0.0087
831.70599,0.01118,0.0087
831.76599,0.01117,0.0087
831.84601,0.01116,0.0087
831.90601,0.01114,0.0087
831.979,0.01114,0.0087
832.04102,0.01115,0.0087
832.10797,0.01116,0.0087
832.17999,0.01115,0.0087
832.24597,0.01116,0.0087
832.31097,0.01119,0.0087
832.37799,0.01124,0.0087
832.44598,0.01123,0.0087
832.51202,0.01124,0.0087
832.58099,0.01125,0.0087
832.64001,0.0113,0.0087
832.716,0.01132,0.0087
832.78302,0.0113,0.0087
832.84399,0.0113,0.0087
832.90802,0.01131,0.0087
832.97699,0.01132,0.0087
833.04199,0.01132,0.0087
833.10602,0.0113,0.0087
833.17603,0.01132,0.0087
833.242,0.01133,0.0087
833.30103,0.01134,0.0087
833.37299,0.01133,0.0087
833.42902,0.01134,0.0087
833.50299,0.01135,0.0087
833.565,0.01138,0.0087
833.63202,0.01139,0.0087
833.70099,0.01139,0.0087
833.76801,0.01139,0.0087
833.83197,0.01139,0.0087
833.901,0.01139,0.0087
833.96802,0.0114,0.0087
834.03699,0.01142,0.0087
834.10498,0.01143,0.0087
834.16803,0.01144,0.0087
834.237,0.01146,0.0087
834.302,0.01146,0.0087
834.367,0.01147,0.0087
834.435,0.01146,0.0087
834.508,0.01146,0.0087
834.57599,0.01146,0.0087
834.64301,0.01146,0.0087
834.70599,0.01148,0.0087
834.77002,0.0115,0.0087
834.84302,0.01152,0.0087
834.91101,0.01153,0.0087
834.98602,0.01155,0.0087
835.04602,0.01157,0.0087
835.11798,0.01157,0.0087
835.17102,0.01156,0.0087
835.24103,0.01154,0.0087
835.30798,0.01153,0.0087
835.375,0.01152,0.0087
835.44202,0.01154,0.0087
835.50702,0.01156,0.0087
835.57599,0.01158,0.0087
835.64398,0.0116,0.0087
835.71002,0.01161,0.0087
835.77698,0.01163,0.0087
835.83899,0.01165,0.0087
835.90601,0.01166,0.0087
835.97198,0.01164,0.0087
836.03601,0.0116,0.0087
836.10199,0.0116,0.0087
836.16998,0.01162,0.0087
836.23199,0.01165,0.0087
836.30103,0.01168,0.0087
836.37097,0.0117,0.0087
836.44202,0.0117,0.0087
836.50897,0.0117,0.0087
836.58002,0.0117,0.0087
836.638,0.01172,0.0087
836.70898,0.01174,0.0087
836.776,0.01176,0.0087
836.841,0.01177,0.0087
836.91602,0.01176,0.0087
836.97101,0.01174,0.0087
837.03601,0.01172,0.0087
837.09698,0.01172,0.0087
837.16699,0.01175,0.0087
837.23401,0.01178,0.0087
837.302,0.01179,0.0087
837.36902,0.01179,0.0087
837.435,0.01177,0.0087
837.50598,0.01175,0.0087
837.56799,0.01175,0.0087
837.638,0.01178,0.0087
837.70599,0.01187,0.0087
837.76898,0.0119,0.0087
837.83899,0.0119,0.0087
837.90302,0.01189,0.0087
837.98199,0.01186,0.0087
838.04498,0.01185,0.0087
838.112,0.01185,0.0087
838.17798,0.01185,0.0087
838.24799,0.01185,0.0087
838.31897,0.01188,0.0087
838.39301,0.01194,0.0087
838.45898,0.01196,0.0087
838.53003,0.01196,0.0087
838.59802,0.01196,0.0087
838.67401,0.01195,0.0087
838.737,0.01198,0.0087
838.79901,0.01198,0.0087
838.86401,0.01198,0.0087
838.93402,0.01197,0.0087
838.99701,0.01197,0.0087
839.06097,0.01197,0.0087
839.12799,0.01199,0.0087
839.18903,0.01199,0.0087
839.26801,0.01201,0.0087
839.32599,0.01201,0.0087
839.388,0.01202,0.0087
839.45001,0.01205,0.0087
839.51398,0.01209,0.0087
839.578,0.01209,0.0087
839.64801,0.01209,0.0087
839.71002,0.01207,0.0087
839.77802,0.01206,0.0087
839.84003,0.01206,0.0087
839.90802,0.01214,0.0087
839.974,0.01217,0.0087
840.03998,0.01218,0.0087
840.10303,0.01217,0.0087
840.16901,0.01216,0.0087
840.23401,0.01215,0.0087
840.29602,0.01215,0.0087
840.36798,0.01215,0.0087
840.43201,0.01214,0.0087
840.5,0.01213,0.0087
840.56097,0.01213,0.0087
840.63202,0.01216,0.0087
840.69897,0.01219,0.0087
840.76599,0.01222,0.0087
840.83502,0.01224,0.0087
840.89697,0.01223,0.0087
840.96899,0.0122,0.0087
841.03699,0.01214,0.0087
841.09998,0.01223,0.0087
841.17401,0.0123,0.0087
841.24701,0.01231,0.0087
841.31,0.0123,0.0087
841.383,0.01229,0.0087
841.44897,0.01229,0.0087
841.50897,0.01229,0.0087
841.56799,0.01229,0.0087
841.63702,0.0123,0.0087
841.70697,0.01231,0.0087
841.76398,0.01231,0.0087
841.83099,0.0123,0.0087
841.90002,0.01229,0.0087
841.96503,0.0123,0.0087
842.02899,0.01236,0.0087
842.09998,0.01238,0.0087
842.15601,0.01236,0.0087
842.224,0.01235,0.0087
842.29102,0.01235,0.0087
842.36298,0.01239,0.0087
842.422,0.01241,0.0087
842.47998,0.01241,0.0087
842.53998,0.01241,0.0087
842.59601,0.01243,0.0087
842.66803,0.01248,0.0087
842.72302,0.01249,0.0087
842.78699,0.01247,0.0087
842.854,0.01242,0.0087
842.90997,0.01243,0.0087
842.97699,0.01242,0.0087
843.04602,0.01244,0.0087
843.112,0.01244,0.0087
843.17902,0.01251,0.0087
843.242,0.01252,0.0087
843.30603,0.01253,0.0087
843.37903,0.01253,0.0087
843.45001,0.01252,0.0087
843.51001,0.01252,0.0087
843.58398,0.01254,0.0087
843.64801,0.01256,0.0087
843.71503,0.01257,0.0087
843.78302,0.01255,0.0087
843.849,0.01254,0.0087
843.92499,0.01253,0.0087
843.99701,0.01253,0.0087
844.06201,0.01255,0.0087
844.12799,0.01256,0.0087
844.19501,0.01257,0.0087
844.26801,0.01259,0.0087
844.336,0.01262,0.0087
844.39801,0.01264,0.0087
844.46802,0.01263,0.0087
844.53802,0.01265,0.0087
844.59198,0.01267,0.0087
844.67102,0.01269,0.0087
844.73401,0.0127,0.0087
844.79999,0.01268,0.0087
844.86902,0.01267,0.0087
844.935,0.01267,0.0087
845.01001,0.01268,0.0087
845.07098,0.0127,0.0087
845.14697,0.0127,0.0087
845.20502,0.01268,0.0087
845.28497,0.01268,0.0087
845.354,0.01277,0.0087
845.41699,0.01281,0.0087
845.479,0.01281,0.0087
845.55902,0.0128,0.0087
845.62598,0.01274,0.0087
845.69501,0.01274,0.0087
845.76001,0.01276,0.0087
845.823,0.0128,0.0087
845.89001,0.01283,0.0087
845.95203,0.01277,0.0087
846.021,0.01276,0.0087
846.09399,0.01277,0.0087
846.164,0.01286,0.0087
846.22699,0.01287,0.0087
846.289,0.01286,0.0087
846.35901,0.01285,0.0087
