T,Delta,pO2
837.07898,0.00546,0.15
837.15002,0.00552,0.15
837.21301,0.00552,0.15
837.28302,0.00548,0.15
837.354,0.00547,0.15
837.41803,0.00546,0.15
837.47998,0.00548,0.15
837.54303,0.00555,0.15
837.60699,0.00557,0.15
837.68298,0.00557,0.15
837.73901,0.00551,0.15
837.81201,0.00554,0.15
837.87701,0.00556,0.15
837.94897,0.00555,0.15
838.01898,0.0055,0.15
838.08801,0.00547,0.15
838.14301,0.00549,0.15
838.20898,0.00554,0.15
838.27698,0.0055,0.15
838.34198,0.00551,0.15
838.41699,0.00555,0.15
838.47699,0.00558,0.15
838.54498,0.00561,0.15
838.60797,0.00561,0.15
838.677,0.0056,0.15
838.74402,0.00562,0.15
838.80902,0.00562,0.15
838.87299,0.00559,0.15
838.93903,0.00556,0.15
839.00598,0.00557,0.15
839.073,0.00558,0.15
839.138,0.00559,0.15
839.203,0.0056,0.15
839.27399,0.00563,0.15
839.34399,0.00556,0.15
839.40198,0.00558,0.15
839.46399,0.00565,0.15
839.53497,0.00568,0.15
839.59998,0.00566,0.15
839.66901,0.00568,0.15
839.73602,0.00566,0.15
839.79901,0.00568,0.15
839.85999,0.00564,0.15
839.93103,0.00566,0.15
839.99902,0.0057,0.15
840.06201,0.00573,0.15
840.12299,0.00571,0.15
840.19702,0.00558,0.15
840.26001,0.00564,0.15
840.32397,0.00567,0.15
840.39099,0.0057,0.15
840.45697,0.00571,0.15
840.52301,0.00573,0.15
840.58899,0.00571,0.15
840.65601,0.00573,0.15
840.72803,0.00573,0.15
840.79303,0.00575,0.15
840.85901,0.0057,0.15
840.91803,0.00568,0.15
840.99298,0.0057,0.15
841.065,0.00573,0.15
841.12903,0.00579,0.15
841.18799,0.00572,0.15
841.255,0.00575,0.15
841.32397,0.00576,0.15
841.39099,0.00573,0.15
841.461,0.00575,0.15
841.52802,0.00576,0.15
841.59399,0.00574,0.15
841.65997,0.0058,0.15
841.72699,0.00584,0.15
841.78699,0.00578,0.15
841.854,0.00575,0.15
841.91998,0.00575,0.15
841.99103,0.0058,0.15
842.06403,0.00585,0.15
842.12097,0.00582,0.15
842.18201,0.00583,0.15
842.25299,0.00583,0.15
842.31598,0.00582,0.15
842.38098,0.00579,0.15
842.44702,0.0058,0.15
842.508,0.00588,0.15
842.57703,0.00586,0.15
842.64697,0.00586,0.15
842.716,0.00585,0.15
842.78497,0.00584,0.15
842.85498,0.00587,0.15
842.92102,0.00589,0.15
842.98499,0.00588,0.15
843.04602,0.00587,0.15
843.11298,0.00591,0.15
843.17401,0.0059,0.15
843.24402,0.00586,0.15
843.30902,0.00586,0.15
843.38202,0.0059,0.15
843.44202,0.00587,0.15
843.50598,0.00588,0.15
843.57501,0.0059,0.15
843.65601,0.00589,0.15
843.70898,0.00591,0.15
843.77698,0.00595,0.15
843.84302,0.00594,0.15
843.91101,0.00592,0.15
843.974,0.00593,0.15
844.04102,0.00591,0.15
844.11401,0.00582,0.15
844.17499,0.00602,0.15
844.23999,0.00601,0.15
844.30798,0.00589,0.15
844.375,0.00592,0.15
844.44098,0.00597,0.15
844.50299,0.00599,0.15
844.56799,0.006,0.15
844.64001,0.00601,0.15
844.711,0.00601,0.15
844.78198,0.00601,0.15
844.84399,0.00599,0.15
844.909,0.00603,0.15
844.97198,0.00605,0.15
845.03101,0.00601,0.15
845.104,0.00601,0.15
845.172,0.00601,0.15
845.237,0.00602,0.15
845.30402,0.00603,0.15
845.37799,0.00602,0.15
845.44202,0.00601,0.15
845.50702,0.00605,0.15
845.57001,0.006,0.15
845.64398,0.00599,0.15
845.70697,0.00607,0.15
845.78003,0.00608,0.15
845.849,0.00607,0.15
845.909,0.00607,0.15
845.979,0.00603,0.15
846.03998,0.00605,0.15
846.117,0.00611,0.15
846.17798,0.00609,0.15
846.24799,0.00611,0.15
846.31201,0.00611,0.15
846.375,0.0061,0.15
846.43597,0.00607,0.15
846.50702,0.0061,0.15
846.57599,0.00607,0.15
846.64301,0.00609,0.15
846.70398,0.0061,0.15
846.76898,0.00609,0.15
846.83502,0.00611,0.15
846.91101,0.00616,0.15
846.974,0.00617,0.15
847.039,0.00615,0.15
847.112,0.00612,0.15
847.17297,0.00617,0.15
847.24103,0.00618,0.15
847.30499,0.00618,0.15
847.37598,0.00611,0.15
847.43903,0.00604,0.15
847.50702,0.00623,0.15
847.57501,0.00626,0.15
847.64203,0.00622,0.15
847.70801,0.00622,0.15
847.78003,0.00617,0.15
847.84302,0.0062,0.15
847.90698,0.00622,0.15
847.97498,0.00621,0.15
848.04303,0.00621,0.15
848.11298,0.0062,0.15
848.16901,0.00625,0.15
848.22998,0.00623,0.15
848.30402,0.00626,0.15
848.367,0.00617,0.15
848.435,0.00624,0.15
848.50403,0.00626,0.15
848.56403,0.00622,0.15
848.62903,0.00624,0.15
848.69598,0.00626,0.15
848.76501,0.00625,0.15
848.83801,0.00622,0.15
848.90198,0.00625,0.15
848.96399,0.00632,0.15
849.02899,0.0063,0.15
849.09998,0.00627,0.15
849.16498,0.00625,0.15
849.23499,0.00626,0.15
849.30402,0.00632,0.15
849.36298,0.00632,0.15
849.42999,0.00628,0.15
849.49298,0.00634,0.15
849.56403,0.00636,0.15
849.62701,0.00633,0.15
849.69299,0.00633,0.15
849.76501,0.00627,0.15
849.828,0.00623,0.15
849.89502,0.00636,0.15
849.96503,0.00642,0.15
850.034,0.00642,0.15
850.09802,0.00631,0.15
850.16101,0.00634,0.15
850.229,0.00637,0.15
850.30103,0.00635,0.15
850.36298,0.00636,0.15
850.42902,0.00634,0.15
850.49402,0.00636,0.15
850.55798,0.00638,0.15
850.62201,0.00636,0.15
850.70697,0.0064,0.15
850.76801,0.00639,0.15
850.83801,0.00638,0.15
850.89502,0.00637,0.15
850.96399,0.00638,0.15
851.034,0.00643,0.15
851.09698,0.00646,0.15
851.164,0.00642,0.15
851.23199,0.00642,0.15
851.29797,0.00644,0.15
851.36902,0.00647,0.15
851.43402,0.00651,0.15
851.49402,0.00645,0.15
851.56702,0.00646,0.15
851.633,0.00647,0.15
851.69702,0.0064,0.15
851.76703,0.0064,0.15
851.83502,0.00651,0.15
851.90198,0.00642,0.15
851.966,0.00647,0.15
852.034,0.00647,0.15
852.099,0.00647,0.15
852.172,0.00644,0.15
852.23102,0.00649,0.15
852.29901,0.0066,0.15
852.37299,0.00662,0.15
852.43201,0.00661,0.15
852.50299,0.00651,0.15
852.56403,0.00655,0.15
852.63501,0.00653,0.15
852.69702,0.00652,0.15
852.776,0.00646,0.15
852.82898,0.00655,0.15
852.909,0.00657,0.15
852.97302,0.00655,0.15
853.03802,0.00653,0.15
853.10699,0.00644,0.15
853.16699,0.00649,0.15
853.23199,0.0067,0.15
853.29901,0.00636,0.15
853.37097,0.00659,0.15
853.43799,0.00665,0.15
853.50598,0.00662,0.15
853.56598,0.00664,0.15
853.62402,0.00657,0.15
853.69501,0.00653,0.15
853.76599,0.0066,0.15
853.83899,0.00658,0.15
853.90198,0.00661,0.15
853.96399,0.00664,0.15
854.03302,0.00667,0.15
854.09497,0.00672,0.15
854.15399,0.00672,0.15
854.23602,0.00665,0.15
854.29102,0.00668,0.15
854.35797,0.00667,0.15
854.42999,0.00665,0.15
854.49298,0.00665,0.15
854.56,0.00664,0.15
854.63098,0.00662,0.15
854.70203,0.00669,0.15
854.76398,0.00668,0.15
854.828,0.00666,0.15
854.89203,0.00667,0.15
854.96399,0.00665,0.15
855.02698,0.00667,0.15
855.09399,0.00669,0.15
855.16199,0.00671,0.15
855.22699,0.00671,0.15
855.29401,0.00674,0.15
855.35999,0.0068,0.15
855.43597,0.00678,0.15
855.49799,0.00678,0.15
855.56299,0.00677,0.15
855.63397,0.00674,0.15
855.69897,0.00673,0.15
855.76898,0.0068,0.15
855.83698,0.00676,0.15
855.89697,0.00674,0.15
855.96399,0.00676,0.15
856.03198,0.00668,0.15
856.09601,0.0067,0.15
856.16602,0.00671,0.15
856.23602,0.00682,0.15
856.29401,0.0068,0.15
856.34998,0.00677,0.15
856.44,0.00678,0.15
856.49902,0.00684,0.15
856.565,0.00687,0.15
856.62799,0.00688,0.15
856.69702,0.00683,0.15
856.76202,0.00681,0.15
856.82599,0.00672,0.15
856.89697,0.00671,0.15
856.961,0.00683,0.15
857.03101,0.00682,0.15
857.09698,0.00682,0.15
857.16498,0.00684,0.15
857.23602,0.00686,0.15
857.29901,0.00683,0.15
857.36499,0.00682,0.15
857.427,0.00689,0.15
857.50299,0.00699,0.15
857.57001,0.00696,0.15
857.64099,0.0069,0.15
857.69202,0.00694,0.15
857.75897,0.00694,0.15
857.82501,0.00691,0.15
857.89398,0.00688,0.15
857.96399,0.00693,0.15
858.021,0.0069,0.15
858.09497,0.00688,0.15
858.15698,0.00687,0.15
858.23102,0.0069,0.15
858.29303,0.00695,0.15
858.36401,0.00693,0.15
858.42499,0.007,0.15
858.48798,0.00698,0.15
858.56201,0.00696,0.15
858.62799,0.00696,0.15
858.69299,0.00699,0.15
858.76202,0.007,0.15
858.82898,0.00695,0.15
858.89801,0.00694,0.15
858.96198,0.00694,0.15
859.02698,0.00696,0.15
859.10101,0.00696,0.15
859.164,0.00701,0.15
859.23798,0.00699,0.15
859.30603,0.00697,0.15
859.37201,0.00704,0.15
859.43597,0.00702,0.15
859.49701,0.00702,0.15
859.565,0.00704,0.15
859.638,0.00705,0.15
859.69598,0.00704,0.15
859.76703,0.00703,0.15
859.82898,0.00707,0.15
859.90198,0.00712,0.15
859.966,0.00703,0.15
860.034,0.007,0.15
860.10498,0.00703,0.15
860.177,0.00707,0.15
860.23499,0.00705,0.15
860.30603,0.00704,0.15
860.36603,0.00706,0.15
860.435,0.00712,0.15
860.5,0.00713,0.15
860.56598,0.00708,0.15
860.638,0.00709,0.15
860.70398,0.00716,0.15
860.76599,0.00717,0.15
860.84198,0.00716,0.15
860.89899,0.00718,0.15
860.974,0.00713,0.15
861.034,0.00712,0.15
861.10199,0.00704,0.15
861.16803,0.00712,0.15
861.23798,0.00715,0.15
861.29999,0.00712,0.15
861.37201,0.00716,0.15
861.43903,0.00716,0.15
861.49799,0.00718,0.15
861.57001,0.0072,0.15
861.64502,0.00718,0.15
861.70697,0.0072,0.15
861.76703,0.00721,0.15
861.82898,0.0072,0.15
861.901,0.00718,0.15
861.96997,0.00717,0.15
862.03101,0.00718,0.15
862.10101,0.00718,0.15
862.164,0.0072,0.15
862.23602,0.00725,0.15
862.297,0.00723,0.15
862.36499,0.00723,0.15
862.43597,0.00726,0.15
862.5,0.00732,0.15
862.573,0.00731,0.15
862.64203,0.00725,0.15
862.71002,0.00723,0.15
862.77802,0.00728,0.15
862.84497,0.00728,0.15
862.91199,0.00725,0.15
862.98297,0.00732,0.15
863.04602,0.00724,0.15
863.112,0.00732,0.15
863.185,0.00734,0.15
863.24402,0.00726,0.15
863.315,0.00726,0.15
863.38501,0.00721,0.15
863.453,0.00728,0.15
863.51099,0.00736,0.15
863.58398,0.00738,0.15
863.65002,0.00736,0.15
863.71002,0.00741,0.15
863.78699,0.00734,0.15
863.85303,0.00736,0.15
863.91602,0.00729,0.15
863.98297,0.00732,0.15
864.05298,0.00744,0.15
864.10901,0.00741,0.15
864.185,0.00736,0.15
864.24597,0.00729,0.15
864.31598,0.00732,0.15
864.375,0.00742,0.15
864.44501,0.00742,0.15
864.51099,0.00741,0.15
864.58197,0.00742,0.15
864.64001,0.0074,0.15
864.71002,0.00735,0.15
864.77698,0.0074,0.15
864.84698,0.0074,0.15
864.91498,0.00749,0.15
864.98297,0.00753,0.15
865.04401,0.00746,0.15
865.10901,0.00741,0.15
865.17902,0.00741,0.15
865.25098,0.00737,0.15
865.31403,0.00747,0.15
865.375,0.00752,0.15
865.45099,0.00751,0.15
865.51599,0.0075,0.15
865.58099,0.0075,0.15
865.64203,0.00753,0.15
865.71198,0.00755,0.15
865.776,0.00751,0.15
865.84802,0.00728,0.15
865.91101,0.00745,0.15
865.98499,0.0075,0.15
866.05103,0.00748,0.15
866.12,0.00744,0.15
866.185,0.00751,0.15
866.24902,0.00752,0.15
866.31702,0.00752,0.15
866.38599,0.00753,0.15
866.44,0.00757,0.15
866.51703,0.0076,0.15
866.58099,0.00761,0.15
866.64301,0.00755,0.15
866.716,0.00752,0.15
866.78497,0.00765,0.15
866.84601,0.0076,0.15
866.91602,0.0076,0.15
866.98199,0.00767,0.15
867.04102,0.00761,0.15
867.10901,0.0076,0.15
867.17999,0.00761,0.15
867.242,0.00748,0.15
867.30902,0.00751,0.15
867.36603,0.00759,0.15
867.44202,0.00761,0.15
867.51202,0.00761,0.15
867.57898,0.00762,0.15
867.64899,0.00763,0.15
867.71503,0.00761,0.15
867.78497,0.00766,0.15
867.849,0.00771,0.15
867.91998,0.00769,0.15
867.98102,0.00766,0.15
868.04901,0.00772,0.15
868.11298,0.00772,0.15
868.18298,0.00769,0.15
868.25299,0.00769,0.15
868.31201,0.00764,0.15
868.38898,0.00761,0.15
868.45203,0.00771,0.15
868.51398,0.00774,0.15
868.58301,0.00776,0.15
868.65002,0.00777,0.15
868.716,0.00776,0.15
868.77899,0.00774,0.15
868.849,0.00775,0.15
868.91101,0.00774,0.15
868.98199,0.00769,0.15
869.04498,0.00774,0.15
869.11798,0.00774,0.15
869.17999,0.00776,0.15
869.24701,0.00778,0.15
869.32098,0.00775,0.15
869.38702,0.00778,0.15
869.453,0.00777,0.15
869.51801,0.00774,0.15
869.58301,0.00778,0.15
869.65302,0.00777,0.15
869.71899,0.00776,0.15
869.78302,0.00777,0.15
869.84998,0.00778,0.15
869.92297,0.00784,0.15
869.98297,0.00783,0.15
870.04999,0.0078,0.15
870.11902,0.00782,0.15
870.18103,0.00783,0.15
870.25702,0.00777,0.15
870.323,0.00781,0.15
870.38098,0.00794,0.15
870.44397,0.00786,0.15
870.51398,0.00785,0.15
870.58197,0.00786,0.15
870.64899,0.00787,0.15
870.71899,0.00789,0.15
870.78198,0.00786,0.15
870.84698,0.00789,0.15
870.91602,0.00788,0.15
870.98499,0.00786,0.15
871.05603,0.00786,0.15
871.117,0.00793,0.15
871.19,0.00793,0.15
871.25,0.00792,0.15
871.31799,0.00792,0.15
871.38599,0.00789,0.15
871.45099,0.00791,0.15
871.52002,0.0079,0.15
871.578,0.00795,0.15
871.65601,0.00798,0.15
871.71399,0.00795,0.15
871.78302,0.00797,0.15
871.84802,0.00797,0.15
871.91101,0.00793,0.15
871.98102,0.00793,0.15
872.04999,0.00798,0.15
872.11298,0.00803,0.15
872.18201,0.008,0.15
872.24799,0.00798,0.15
872.30603,0.00802,0.15
872.37402,0.00804,0.15
872.44098,0.00799,0.15
872.508,0.0079,0.15
872.57703,0.00793,0.15
872.64899,0.00805,0.15
872.71698,0.00807,0.15
872.78198,0.00804,0.15
872.85101,0.00805,0.15
872.92401,0.00806,0.15
872.99103,0.00805,0.15
873.05701,0.00806,0.15
873.11902,0.00804,0.15
873.19,0.00799,0.15
873.25098,0.00809,0.15
873.32501,0.00809,0.15
873.396,0.00804,0.15
873.45502,0.00808,0.15
873.51898,0.00816,0.15
873.58398,0.00808,0.15
873.646,0.00807,0.15
873.716,0.00815,0.15
873.79199,0.00816,0.15
873.84802,0.00812,0.15
873.92798,0.00809,0.15
873.98602,0.00809,0.15
874.05701,0.00813,0.15
874.11798,0.00808,0.15
874.18903,0.00812,0.15
874.25201,0.00811,0.15
874.328,0.00818,0.15
874.39001,0.00819,0.15
874.44897,0.00817,0.15
874.52197,0.00822,0.15
874.58899,0.00823,0.15
874.65302,0.00825,0.15
874.72803,0.00815,0.15
874.78998,0.00813,0.15
874.85699,0.00806,0.15
874.92603,0.00806,0.15
874.992,0.00826,0.15
875.05902,0.00834,0.15
875.125,0.00828,0.15
875.19098,0.00827,0.15
875.258,0.00816,0.15
875.32501,0.00814,0.15
875.39203,0.00826,0.15
875.461,0.00828,0.15
875.52399,0.00821,0.15
875.58197,0.00833,0.15
875.65503,0.00834,0.15
875.71802,0.00836,0.15
875.78497,0.0083,0.15
875.85901,0.00818,0.15
875.92297,0.00817,0.15
876.00098,0.00826,0.15
876.05902,0.00821,0.15
876.125,0.0083,0.15
876.19897,0.0083,0.15
876.26099,0.00831,0.15
876.32001,0.0083,0.15
876.39099,0.00832,0.15
876.453,0.00835,0.15
876.51898,0.00842,0.15
876.591,0.00839,0.15
876.65698,0.00833,0.15
876.716,0.00833,0.15
876.78601,0.00833,0.15
876.85199,0.00837,0.15
876.91901,0.00839,0.15
876.98999,0.00843,0.15
877.05103,0.00842,0.15
877.10999,0.0084,0.15
877.177,0.00841,0.15
877.25098,0.0083,0.15
877.31097,0.00831,0.15
877.38,0.00835,0.15
877.44501,0.00825,0.15
877.505,0.00843,0.15
877.57898,0.00852,0.15
877.646,0.00847,0.15
877.71503,0.00849,0.15
877.78802,0.00851,0.15
877.849,0.00842,0.15
877.91803,0.00841,0.15
877.98401,0.00846,0.15
878.04797,0.00847,0.15
878.12201,0.00847,0.15
878.18799,0.00848,0.15
878.24902,0.00847,0.15
878.31897,0.00846,0.15
878.38599,0.00848,0.15
878.45398,0.00846,0.15
878.52502,0.00846,0.15
878.59003,0.00845,0.15
878.65198,0.00845,0.15
878.71997,0.00847,0.15
878.78699,0.00861,0.15
878.85101,0.00865,0.15
878.91602,0.00853,0.15
878.98297,0.00846,0.15
879.04901,0.00851,0.15
879.11798,0.00848,0.15
879.19,0.00855,0.15
879.25299,0.00852,0.15
879.32501,0.00847,0.15
879.388,0.00849,0.15
879.45697,0.00867,0.15
879.51599,0.00862,0.15
879.58099,0.0086,0.15
879.65198,0.00859,0.15
879.716,0.0086,0.15
879.78003,0.0086,0.15
879.84497,0.00865,0.15
879.91199,0.00859,0.15
879.98297,0.00867,0.15
880.04797,0.00872,0.15
880.117,0.00869,0.15
880.19299,0.00864,0.15
880.25403,0.00862,0.15
880.31598,0.00861,0.15
880.39001,0.00863,0.15
880.45697,0.00862,0.15
880.51099,0.00863,0.15
880.58698,0.00864,0.15
880.65802,0.00864,0.15
880.72803,0.0087,0.15
880.78998,0.0087,0.15
880.854,0.00869,0.15
880.92499,0.00868,0.15
880.99402,0.00866,0.15
881.05798,0.0087,0.15
881.13202,0.00869,0.15
881.19202,0.0087,0.15
881.25897,0.00871,0.15
881.32501,0.00872,0.15
881.396,0.00874,0.15
881.46002,0.0087,0.15
881.51801,0.00869,0.15
881.59399,0.00873,0.15
881.66498,0.00874,0.15
881.72803,0.00874,0.15
881.79102,0.00867,0.15
881.86798,0.00869,0.15
881.927,0.0087,0.15
881.99597,0.00874,0.15
882.05402,0.00877,0.15
882.12598,0.00882,0.15
882.19202,0.00877,0.15
882.26099,0.00887,0.15
882.32501,0.00884,0.15
882.40002,0.00882,0.15
882.46399,0.00884,0.15
882.526,0.00873,0.15
882.591,0.00881,0.15
882.65601,0.00881,0.15
882.72498,0.00883,0.15
882.79498,0.00883,0.15
882.85303,0.00885,0.15
882.92603,0.00892,0.15
882.99298,0.00894,0.15
883.05402,0.00891,0.15
883.12701,0.0089,0.15
883.19501,0.0089,0.15
883.258,0.00888,0.15
883.32501,0.00888,0.15
883.39697,0.00888,0.15
883.46399,0.00888,0.15
883.539,0.00885,0.15
883.60199,0.00885,0.15
883.66498,0.00887,0.15
883.73602,0.0089,0.15
883.79498,0.0089,0.15
883.87,0.00891,0.15
883.922,0.00894,0.15
883.99902,0.00896,0.15
884.06097,0.00896,0.15
884.12903,0.00894,0.15
884.19897,0.00896,0.15
884.26599,0.00886,0.15
884.32898,0.009,0.15
884.40002,0.00904,0.15
884.466,0.00893,0.15
884.53003,0.00902,0.15
884.59698,0.00902,0.15
884.65997,0.00903,0.15
884.73401,0.009,0.15
884.79498,0.00901,0.15
884.85602,0.00902,0.15
884.93201,0.00902,0.15
884.98999,0.00906,0.15
885.05701,0.00906,0.15
885.125,0.00907,0.15
885.18799,0.00907,0.15
885.25299,0.00905,0.15
885.32397,0.00904,0.15
885.38898,0.00907,0.15
885.46301,0.00902,0.15
885.52502,0.00909,0.15
885.59601,0.00913,0.15
885.66199,0.00902,0.15
885.73297,0.00907,0.15
885.79901,0.00909,0.15
885.86499,0.00913,0.15
885.92798,0.0091,0.15
885.98999,0.00908,0.15
886.05798,0.00915,0.15
886.12799,0.00914,0.15
886.20203,0.00913,0.15
886.25897,0.00917,0.15
886.32703,0.00913,0.15
886.40002,0.00917,0.15
886.46698,0.00922,0.15
886.526,0.0092,0.15
886.586,0.00906,0.15
886.659,0.00905,0.15
886.72803,0.00912,0.15
886.79401,0.00909,0.15
886.85901,0.00925,0.15
886.93201,0.00931,0.15
886.987,0.00924,0.15
887.06,0.00925,0.15
887.12402,0.0092,0.15
887.185,0.0092,0.15
887.255,0.00929,0.15
887.32703,0.00928,0.15
887.39099,0.00928,0.15
887.45898,0.00927,0.15
887.52502,0.0093,0.15
887.58197,0.00929,0.15
887.65503,0.00922,0.15
887.711,0.00926,0.15
887.78003,0.00925,0.15
887.84998,0.00926,0.15
887.91302,0.00928,0.15
887.97601,0.00917,0.15
888.04901,0.0093,0.15
888.10901,0.00946,0.15
888.172,0.00942,0.15
888.25,0.00937,0.15
888.31403,0.00934,0.15
888.37799,0.0093,0.15
888.43701,0.00931,0.15
888.51099,0.00927,0.15
888.58502,0.00936,0.15
888.66199,0.00939,0.15
888.729,0.00933,0.15
888.79303,0.00931,0.15
888.86902,0.00939,0.15
888.93903,0.00941,0.15
889.00201,0.00935,0.15
889.07599,0.00936,0.15
889.14801,0.00932,0.15
889.20801,0.00942,0.15
889.27899,0.00946,0.15
889.336,0.00944,0.15
889.40601,0.00943,0.15
889.47803,0.00944,0.15
889.53699,0.00944,0.15
889.60999,0.00944,0.15
889.67902,0.00949,0.15
889.745,0.00948,0.15
889.81097,0.00946,0.15
889.87097,0.00943,0.15
889.93597,0.00943,0.15
890.00403,0.00955,0.15
890.07001,0.00948,0.15
890.138,0.00946,0.15
890.20203,0.00949,0.15
890.26398,0.00953,0.15
890.32898,0.00954,0.15
890.39801,0.00957,0.15
890.45398,0.0095,0.15
890.51898,0.00949,0.15
890.59198,0.00955,0.15
890.65698,0.00954,0.15
890.71802,0.00954,0.15
890.77899,0.00955,0.15
890.84802,0.00955,0.15
890.91101,0.00953,0.15
890.98102,0.00956,0.15
891.047,0.00957,0.15
891.11102,0.00956,0.15
891.18201,0.00953,0.15
891.23999,0.00963,0.15
891.30902,0.00967,0.15
891.38,0.00962,0.15
891.44702,0.00959,0.15
891.513,0.00956,0.15
891.58197,0.00956,0.15
891.64697,0.00956,0.15
891.716,0.00972,0.15
891.78198,0.00973,0.15
891.854,0.00964,0.15
891.91498,0.00958,0.15
891.98798,0.00961,0.15
892.06,0.00962,0.15
892.12201,0.0097,0.15
892.18402,0.00969,0.15
892.24902,0.00968,0.15
892.32001,0.00968,0.15
892.383,0.00968,0.15
892.44598,0.00965,0.15
892.521,0.0097,0.15
892.59003,0.00971,0.15
892.65503,0.00966,0.15
892.72803,0.0097,0.15
892.78101,0.00965,0.15
892.849,0.00977,0.15
892.91901,0.00982,0.15
892.98401,0.00982,0.15
893.04901,0.00978,0.15
893.12201,0.00975,0.15
893.18597,0.00975,0.15
893.25403,0.00974,0.15
893.32397,0.00975,0.15
893.38898,0.00981,0.15
893.45801,0.00982,0.15
893.51898,0.00979,0.15
893.58698,0.00956,0.15
893.659,0.00976,0.15
893.724,0.00994,0.15
893.78699,0.00993,0.15
893.84497,0.00986,0.15
893.91803,0.00983,0.15
893.98199,0.0098,0.15
894.05701,0.0098,0.15
894.11798,0.00983,0.15
894.18597,0.00985,0.15
894.25702,0.00985,0.15
894.32703,0.00985,0.15
894.39001,0.00986,0.15
894.46198,0.00987,0.15
894.526,0.00984,0.15
894.59198,0.00985,0.15
894.664,0.00986,0.15
894.72998,0.00988,0.15
894.79999,0.00987,0.15
894.85901,0.00995,0.15
894.92798,0.00991,0.15
894.99103,0.00991,0.15
895.06201,0.00996,0.15
895.12701,0.00996,0.15
895.19397,0.00993,0.15
895.25702,0.00993,0.15
895.33301,0.00995,0.15
895.40002,0.00995,0.15
895.46802,0.00997,0.15
895.526,0.00989,0.15
895.59698,0.00989,0.15
895.66498,0.00986,0.15
895.73499,0.00993,0.15
895.79797,0.00997,0.15
895.862,0.00999,0.15
895.93402,0.01,0.15
895.99103,0.01009,0.15
896.06299,0.01011,0.15
896.12903,0.01009,0.15
896.19702,0.01,0.15
896.263,0.01,0.15
896.32098,0.01005,0.15
896.39301,0.01007,0.15
896.45898,0.01008,0.15
896.52802,0.01004,0.15
896.59497,0.01002,0.15
896.65698,0.01006,0.15
896.729,0.01003,0.15
896.78699,0.01001,0.15
896.86298,0.01009,0.15
896.922,0.01011,0.15
896.98798,0.01009,0.15
897.047,0.01014,0.15
897.12402,0.01014,0.15
897.19,0.01013,0.15
897.25201,0.01013,0.15
897.32501,0.01013,0.15
897.38702,0.01012,0.15
897.453,0.01005,0.15
897.51398,0.01007,0.15
897.59601,0.01013,0.15
897.664,0.01019,0.15
897.72101,0.01006,0.15
897.78802,0.0101,0.15
897.85797,0.01014,0.15
897.93103,0.01034,0.15
897.99902,0.01026,0.15
898.06201,0.01022,0.15
898.12402,0.01023,0.15
898.19202,0.0102,0.15
898.25299,0.01016,0.15
898.33301,0.00999,0.15
898.39502,0.01026,0.15
898.461,0.01034,0.15
898.52802,0.01027,0.15
898.59198,0.01024,0.15
898.65997,0.01025,0.15
898.72699,0.01023,0.15
898.79498,0.01018,0.15
898.86499,0.01037,0.15
898.935,0.01042,0.15
898.99902,0.01042,0.15
899.05701,0.01038,0.15
899.13202,0.01036,0.15
899.18701,0.01034,0.15
899.25403,0.01022,0.15
899.32098,0.0097,0.15
899.38397,0.0102,0.15
899.45599,0.01061,0.15
899.52802,0.0104,0.15
899.59497,0.01034,0.15
899.66199,0.01035,0.15
899.72601,0.01032,0.15
899.79401,0.01032,0.15
899.86499,0.01037,0.15
899.92798,0.01035,0.15
899.99402,0.01039,0.15
900.05603,0.01045,0.15
900.12097,0.01039,0.15
900.19397,0.01026,0.15
900.26001,0.01048,0.15
900.32098,0.01054,0.15
900.39099,0.01045,0.15
900.45697,0.01044,0.15
900.52002,0.01041,0.15
900.58801,0.01039,0.15
900.65399,0.01043,0.15
900.72998,0.01045,0.15
900.78601,0.01042,0.15
900.85602,0.01042,0.15
900.922,0.01041,0.15
900.98602,0.01039,0.15
901.05798,0.01044,0.15
901.12,0.01052,0.15
901.19,0.01051,0.15
901.24597,0.01047,0.15
901.315,0.01042,0.15
901.38599,0.01053,0.15
901.45502,0.01053,0.15
901.51001,0.01053,0.15
901.578,0.01051,0.15
901.64099,0.01054,0.15
901.72198,0.01047,0.15
901.784,0.01049,0.15
901.85602,0.01048,0.15
901.91302,0.01042,0.15
901.98297,0.0107,0.15
902.05103,0.01057,0.15
902.12201,0.01056,0.15
902.19202,0.01068,0.15
902.255,0.01067,0.15
902.32098,0.01057,0.15
902.39301,0.01056,0.15
902.45398,0.01072,0.15
902.52301,0.01066,0.15
902.591,0.01064,0.15
902.65802,0.01066,0.15
902.73199,0.01063,0.15
902.79602,0.01058,0.15
902.85901,0.01055,0.15
902.927,0.01062,0.15
902.98602,0.01061,0.15
903.05902,0.01063,0.15
903.13098,0.01069,0.15
903.19501,0.01073,0.15
903.25299,0.01074,0.15
903.31897,0.01071,0.15
903.39301,0.01069,0.15
903.461,0.01077,0.15
903.52698,0.0108,0.15
903.59302,0.01078,0.15
903.66101,0.01074,0.15
903.724,0.01068,0.15
903.78998,0.01056,0.15
903.86298,0.01066,0.15
903.92902,0.01072,0.15
904,0.01087,0.15
904.05603,0.01085,0.15
904.12201,0.01074,0.15
904.19202,0.01071,0.15
904.26202,0.01076,0.15
904.33002,0.01077,0.15
904.38898,0.01079,0.15
904.45801,0.01086,0.15
