T,Delta,pO2
1184.69397,0.05547,0.208
1184.76099,0.05561,0.208
1184.82996,0.05546,0.208
1184.89404,0.05552,0.208
1184.95898,0.05559,0.208
1185.03101,0.05562,0.208
1185.09595,0.05549,0.208
1185.16394,0.05551,0.208
1185.22803,0.05559,0.208
1185.29895,0.0556,0.208
1185.36597,0.05532,0.208
1185.42798,0.05574,0.208
1185.49194,0.05567,0.208
1185.56396,0.05565,0.208
1185.625,0.05572,0.208
1185.69104,0.05572,0.208
1185.76501,0.05572,0.208
1185.82703,0.0558,0.208
1185.89502,0.0558,0.208
1185.95703,0.0558,0.208
1186.02502,0.0558,0.208
1186.08398,0.05585,0.208
1186.15698,0.05576,0.208
1186.23401,0.05549,0.208
1186.28894,0.05577,0.208
1186.36597,0.05587,0.208
1186.42798,0.05581,0.208
1186.49097,0.0558,0.208
1186.56006,0.0559,0.208
1186.63306,0.05588,0.208
1186.69897,0.05585,0.208
1186.76794,0.05589,0.208
1186.84497,0.05599,0.208
1186.91699,0.05597,0.208
1186.98401,0.05608,0.208
1187.05103,0.05606,0.208
1187.12,0.056,0.208
1187.17798,0.05614,0.208
1187.23901,0.05621,0.208
1187.30896,0.05615,0.208
1187.37695,0.05599,0.208
1187.44299,0.05598,0.208
1187.51001,0.05599,0.208
1187.57996,0.05606,0.208
1187.64197,0.05609,0.208
1187.71301,0.05614,0.208
1187.78198,0.05617,0.208
1187.84094,0.05613,0.208
1187.91101,0.05616,0.208
1187.96997,0.0562,0.208
1188.04602,0.05624,0.208
1188.11804,0.05626,0.208
1188.17798,0.05625,0.208
1188.24597,0.05632,0.208
1188.30396,0.05627,0.208
1188.37695,0.05635,0.208
1188.43604,0.05634,0.208
1188.50806,0.05638,0.208
1188.56702,0.05646,0.208
1188.64294,0.05636,0.208
1188.70703,0.05655,0.208
1188.77002,0.05606,0.208
1188.83203,0.05629,0.208
1188.90698,0.05642,0.208
1188.96497,0.05632,0.208
1189.03601,0.05641,0.208
1189.099,0.0564,0.208
1189.16199,0.05642,0.208
1189.224,0.05655,0.208
1189.29199,0.05658,0.208
1189.36096,0.05656,0.208
1189.43103,0.05653,0.208
1189.48999,0.05648,0.208
1189.55798,0.05653,0.208
1189.61804,0.05652,0.208
1189.69104,0.05649,0.208
1189.75403,0.05667,0.208
1189.82495,0.05673,0.208
1189.89099,0.05668,0.208
1189.95496,0.0566,0.208
1190.02295,0.05668,0.208
1190.08997,0.05662,0.208
1190.15601,0.05668,0.208
1190.22095,0.05685,0.208
1190.28198,0.05666,0.208
1190.35498,0.05697,0.208
1190.41797,0.05681,0.208
1190.48999,0.05673,0.208
1190.54504,0.05674,0.208
1190.60901,0.05682,0.208
1190.68103,0.05691,0.208
1190.75403,0.05679,0.208
1190.81604,0.05689,0.208
1190.88306,0.05692,0.208
1190.95398,0.05698,0.208
1191.01196,0.05712,0.208
1191.07996,0.05709,0.208
1191.14502,0.05705,0.208
1191.20996,0.05699,0.208
1191.27405,0.05708,0.208
1191.33496,0.05709,0.208
1191.40405,0.05708,0.208
1191.46704,0.05711,0.208
1191.53503,0.057,0.208
1191.604,0.05703,0.208
1191.67297,0.05703,0.208
1191.73901,0.05709,0.208
1191.80603,0.05715,0.208
1191.87695,0.05712,0.208
1191.94104,0.05703,0.208
1192.005,0.05715,0.208
1192.07605,0.0573,0.208
1192.13696,0.0573,0.208
1192.203,0.05725,0.208
1192.27295,0.05722,0.208
1192.33606,0.05726,0.208
1192.40503,0.05688,0.208
1192.47205,0.05727,0.208
1192.53406,0.0575,0.208
1192.60596,0.05749,0.208
1192.66895,0.05731,0.208
1192.73804,0.05733,0.208
1192.80896,0.05722,0.208
1192.87195,0.05728,0.208
1192.93201,0.05725,0.208
1192.99805,0.05737,0.208
1193.06897,0.05744,0.208
1193.12402,0.0575,0.208
1193.19702,0.05757,0.208
1193.27002,0.05752,0.208
1193.33704,0.05746,0.208
1193.40405,0.05752,0.208
1193.46802,0.05754,0.208
1193.53406,0.05751,0.208
1193.60303,0.05747,0.208
1193.66602,0.05749,0.208
1193.73999,0.05766,0.208
1193.802,0.0576,0.208
1193.85901,0.05751,0.208
1193.93799,0.05761,0.208
1194.005,0.05756,0.208
1194.07104,0.05759,0.208
1194.13306,0.05773,0.208
1194.19397,0.05774,0.208
1194.26697,0.05769,0.208
1194.32898,0.05764,0.208
1194.39001,0.05767,0.208
1194.46106,0.05779,0.208
1194.52502,0.05778,0.208
1194.59497,0.05774,0.208
1194.65796,0.05776,0.208
1194.72705,0.05787,0.208
1194.79395,0.05788,0.208
1194.85901,0.05783,0.208
1194.91699,0.05773,0.208
1194.99097,0.05774,0.208
1195.05603,0.05776,0.208
1195.12695,0.05791,0.208
1195.18396,0.05798,0.208
1195.25403,0.05794,0.208
1195.32104,0.05802,0.208
1195.39197,0.05798,0.208
1195.45496,0.0579,0.208
1195.52002,0.058,0.208
1195.58203,0.05806,0.208
1195.64795,0.05795,0.208
1195.72498,0.05797,0.208
1195.78503,0.05817,0.208
1195.85205,0.05813,0.208
1195.92102,0.05809,0.208
1195.98499,0.05816,0.208
1196.047,0.05803,0.208
1196.12695,0.05805,0.208
1196.19202,0.05811,0.208
1196.25903,0.058,0.208
1196.328,0.05807,0.208
1196.38599,0.05803,0.208
1196.45496,0.05817,0.208
1196.51904,0.05822,0.208
1196.58704,0.05823,0.208
1196.651,0.05828,0.208
1196.71704,0.05829,0.208
1196.78503,0.05829,0.208
1196.84595,0.05831,0.208
1196.91199,0.05833,0.208
1196.979,0.05834,0.208
1197.04504,0.05831,0.208
1197.11096,0.05832,0.208
1197.17798,0.05819,0.208
1197.24097,0.05833,0.208
1197.31201,0.05843,0.208
1197.38306,0.05847,0.208
1197.43994,0.05848,0.208
1197.51697,0.05846,0.208
1197.57495,0.05858,0.208
1197.64502,0.05842,0.208
1197.70996,0.05846,0.208
1197.77002,0.0584,0.208
1197.84204,0.05832,0.208
1197.90698,0.05824,0.208
1197.96802,0.05827,0.208
1198.04602,0.05839,0.208
1198.10303,0.05856,0.208
1198.177,0.05858,0.208
1198.23706,0.05923,0.208
1198.30298,0.05863,0.208
1198.37903,0.05883,0.208
1198.44397,0.05874,0.208
1198.50696,0.05869,0.208
1198.56995,0.05876,0.208
1198.63696,0.0588,0.208
1198.69897,0.05871,0.208
1198.77002,0.05875,0.208
1198.83899,0.05881,0.208
1198.90002,0.0588,0.208
1198.97095,0.05881,0.208
1199.03198,0.05875,0.208
1199.104,0.05888,0.208
1199.16895,0.05884,0.208
1199.24402,0.0589,0.208
1199.30603,0.05899,0.208
1199.375,0.05891,0.208
1199.44397,0.05885,0.208
1199.51001,0.05895,0.208
1199.57605,0.059,0.208
1199.64294,0.05892,0.208
1199.69897,0.05897,0.208
1199.76599,0.05905,0.208
1199.83203,0.05902,0.208
1199.89795,0.059,0.208
1199.96204,0.05912,0.208
1200.03101,0.05906,0.208
1200.09399,0.05908,0.208
1200.16504,0.05911,0.208
1200.22498,0.05911,0.208
1200.297,0.05911,0.208
1200.35999,0.05913,0.208
1200.42798,0.05914,0.208
1200.48706,0.05916,0.208
1200.55798,0.05918,0.208
1200.62195,0.05921,0.208
1200.68701,0.05917,0.208
1200.75806,0.05905,0.208
1200.828,0.05963,0.208
1200.89197,0.05929,0.208
1200.96204,0.05922,0.208
1201.02905,0.0593,0.208
1201.09497,0.05917,0.208
1201.16797,0.05929,0.208
1201.22998,0.05941,0.208
1201.29395,0.0594,0.208
1201.36206,0.05939,0.208
1201.43396,0.05938,0.208
1201.49805,0.05938,0.208
1201.56104,0.05947,0.208
1201.62903,0.05947,0.208
1201.69995,0.0595,0.208
1201.76001,0.05947,0.208
1201.84302,0.05941,0.208
1201.90796,0.05943,0.208
1201.97302,0.05952,0.208
1202.02295,0.05959,0.208
1202.09998,0.05966,0.208
1202.17896,0.05961,0.208
1202.24695,0.0599,0.208
1202.30798,0.0596,0.208
1202.37305,0.05962,0.208
1202.44104,0.05971,0.208
1202.50598,0.05969,0.208
1202.56995,0.05967,0.208
1202.64001,0.05972,0.208
1202.703,0.05975,0.208
1202.76697,0.05972,0.208
1202.83606,0.05958,0.208
1202.901,0.05992,0.208
1202.96997,0.05976,0.208
1203.03296,0.05986,0.208
1203.10095,0.05988,0.208
1203.172,0.05975,0.208
1203.24097,0.05974,0.208
1203.30298,0.05958,0.208
1203.37097,0.05998,0.208
1203.42896,0.05981,0.208
1203.49902,0.0599,0.208
1203.56897,0.05993,0.208
1203.62903,0.05991,0.208
1203.69702,0.05989,0.208
1203.76697,0.06018,0.208
1203.83801,0.05988,0.208
1203.90295,0.06003,0.208
1203.96497,0.06005,0.208
1204.02905,0.06014,0.208
1204.09705,0.0601,0.208
1204.172,0.06005,0.208
1204.23401,0.06003,0.208
1204.302,0.0601,0.208
1204.36401,0.06021,0.208
1204.43604,0.06021,0.208
1204.5,0.06008,0.208
1204.56897,0.05997,0.208
1204.63403,0.06001,0.208
1204.698,0.06005,0.208
1204.77002,0.06024,0.208
1204.83105,0.06028,0.208
1204.89697,0.06027,0.208
1204.96399,0.06024,0.208
1205.03699,0.06024,0.208
1205.10095,0.0602,0.208
1205.16296,0.06037,0.208
1205.23706,0.06039,0.208
1205.30298,0.06039,0.208
1205.36804,0.06038,0.208
1205.43298,0.06041,0.208
1205.49304,0.06043,0.208
1205.56604,0.06042,0.208
1205.63196,0.06044,0.208
1205.69397,0.06035,0.208
1205.76294,0.06033,0.208
1205.83203,0.06038,0.208
1205.89502,0.06046,0.208
1205.96899,0.06051,0.208
1206.03503,0.06057,0.208
1206.09705,0.0604,0.208
1206.16895,0.06042,0.208
1206.23596,0.06059,0.208
1206.30396,0.06043,0.208
1206.36694,0.06064,0.208
1206.43298,0.06068,0.208
1206.49402,0.06065,0.208
1206.56604,0.06062,0.208
1206.63098,0.06067,0.208
1206.69995,0.06045,0.208
1206.76501,0.06086,0.208
1206.83606,0.06087,0.208
1206.90405,0.06077,0.208
1206.96704,0.06063,0.208
1207.02795,0.06077,0.208
1207.09595,0.06069,0.208
1207.16296,0.06072,0.208
1207.229,0.06056,0.208
1207.29504,0.06073,0.208
1207.35706,0.0608,0.208
1207.43201,0.06087,0.208
1207.49304,0.06084,0.208
1207.56299,0.0609,0.208
1207.63696,0.06096,0.208
1207.69202,0.06093,0.208
1207.76196,0.06085,0.208
1207.83105,0.06082,0.208
1207.896,0.06112,0.208
1207.96301,0.06091,0.208
1208.03003,0.06101,0.208
1208.08997,0.06093,0.208
1208.15601,0.06113,0.208
1208.22803,0.06108,0.208
1208.29102,0.06112,0.208
1208.36096,0.0611,0.208
1208.43005,0.06113,0.208
1208.49194,0.06107,0.208
1208.56299,0.0611,0.208
1208.625,0.06164,0.208
1208.69104,0.06111,0.208
1208.76099,0.06071,0.208
1208.82495,0.06133,0.208
1208.89099,0.06117,0.208
1208.95801,0.06125,0.208
1209.02905,0.06127,0.208
1209.09998,0.06119,0.208
1209.15906,0.06112,0.208
1209.23804,0.06113,0.208
1209.29797,0.06114,0.208
1209.36694,0.06128,0.208
1209.43994,0.06107,0.208
1209.5,0.06126,0.208
1209.56604,0.0614,0.208
1209.62195,0.06144,0.208
1209.69104,0.06139,0.208
1209.76294,0.06147,0.208
1209.83398,0.06156,0.208
1209.90906,0.06148,0.208
1209.96997,0.06151,0.208
1210.03198,0.06168,0.208
1210.09302,0.06151,0.208
1210.16504,0.06155,0.208
1210.21204,0.0615,0.208
1210.28796,0.0615,0.208
1210.35303,0.06154,0.208
1210.42297,0.06164,0.208
1210.48901,0.06159,0.208
1210.55603,0.06166,0.208
1210.62805,0.06157,0.208
1210.69202,0.06168,0.208
1210.76196,0.06166,0.208
1210.82703,0.06167,0.208
1210.89795,0.06174,0.208
1210.95398,0.06181,0.208
1211.02502,0.06171,0.208
1211.09094,0.06167,0.208
1211.15405,0.06171,0.208
1211.22998,0.06179,0.208
1211.29797,0.06182,0.208
1211.35706,0.06179,0.208
1211.42395,0.06186,0.208
1211.49097,0.06183,0.208
1211.56299,0.0619,0.208
1211.625,0.06187,0.208
1211.69202,0.06187,0.208
1211.76501,0.0619,0.208
1211.823,0.06193,0.208
1211.88794,0.06199,0.208
1211.95801,0.06195,0.208
1212.02405,0.06189,0.208
1212.09705,0.06194,0.208
1212.16602,0.06194,0.208
1212.22498,0.06195,0.208
1212.30103,0.06208,0.208
1212.35706,0.06203,0.208
1212.43298,0.06195,0.208
1212.49597,0.06214,0.208
1212.56396,0.06212,0.208
1212.63,0.06212,0.208
1212.69495,0.06203,0.208
1212.76294,0.0621,0.208
1212.828,0.06213,0.208
1212.89197,0.06217,0.208
1212.95801,0.06217,0.208
1213.03699,0.06207,0.208
1213.09595,0.06225,0.208
1213.16602,0.06226,0.208
1213.229,0.06225,0.208
1213.29199,0.06226,0.208
1213.36401,0.06225,0.208
1213.43201,0.06224,0.208
1213.49805,0.06226,0.208
1213.56104,0.06229,0.208
1213.63196,0.06236,0.208
1213.70203,0.06243,0.208
1213.76904,0.06252,0.208
1213.82898,0.06241,0.208
1213.896,0.06239,0.208
1213.95898,0.0625,0.208
1214.02502,0.0625,0.208
1214.09497,0.06241,0.208
1214.16296,0.06237,0.208
1214.22705,0.06251,0.208
1214.29297,0.06248,0.208
1214.36096,0.06243,0.208
1214.43103,0.06247,0.208
1214.49402,0.06254,0.208
1214.56799,0.06255,0.208
1214.63306,0.06268,0.208
1214.69995,0.06268,0.208
1214.76196,0.06266,0.208
1214.82495,0.06265,0.208
1214.89795,0.06275,0.208
1214.96899,0.06277,0.208
1215.03796,0.06271,0.208
1215.09802,0.06268,0.208
1215.16797,0.06277,0.208
1215.23206,0.06278,0.208
1215.30103,0.06269,0.208
1215.36499,0.06267,0.208
1215.427,0.06281,0.208
1215.50098,0.0629,0.208
1215.56604,0.06279,0.208
1215.63599,0.06271,0.208
1215.70801,0.0628,0.208
1215.77698,0.06282,0.208
1215.84595,0.06292,0.208
1215.90796,0.06291,0.208
1215.97205,0.06285,0.208
1216.04004,0.06293,0.208
1216.10999,0.06305,0.208
1216.17505,0.06306,0.208
1216.23999,0.06298,0.208
1216.31104,0.06296,0.208
1216.37195,0.06293,0.208
1216.43396,0.06307,0.208
1216.49902,0.06307,0.208
1216.56702,0.06305,0.208
1216.63306,0.06283,0.208
1216.69897,0.06297,0.208
1216.77197,0.06306,0.208
1216.83496,0.0632,0.208
1216.90002,0.06324,0.208
1216.96301,0.06317,0.208
1217.03894,0.0632,0.208
1217.10205,0.06323,0.208
1217.16699,0.06319,0.208
1217.23303,0.06321,0.208
1217.30103,0.06328,0.208
1217.36096,0.06327,0.208
1217.42798,0.0633,0.208
1217.49194,0.06333,0.208
1217.56299,0.06325,0.208
1217.63306,0.06329,0.208
1217.69702,0.06329,0.208
1217.76697,0.06328,0.208
1217.83606,0.06325,0.208
1217.90405,0.06339,0.208
1217.96802,0.06341,0.208
1218.03503,0.06329,0.208
1218.099,0.06332,0.208
1218.15698,0.06343,0.208
1218.229,0.06347,0.208
1218.30798,0.06352,0.208
1218.36499,0.06356,0.208
1218.427,0.06357,0.208
1218.49097,0.0636,0.208
1218.56299,0.06355,0.208
1218.62903,0.06357,0.208
1218.69897,0.06361,0.208
1218.76501,0.06358,0.208
1218.83105,0.06357,0.208
1218.89795,0.06363,0.208
1218.96497,0.06362,0.208
1219.03601,0.06361,0.208
1219.09497,0.06375,0.208
1219.16797,0.06379,0.208
1219.23303,0.06373,0.208
1219.30396,0.06365,0.208
1219.36096,0.06383,0.208
1219.42798,0.0638,0.208
1219.49097,0.06381,0.208
1219.56494,0.06384,0.208
1219.63306,0.06382,0.208
1219.70105,0.06382,0.208
1219.75806,0.06387,0.208
1219.82397,0.06376,0.208
1219.89404,0.06384,0.208
1219.96497,0.06346,0.208
1220.03101,0.06424,0.208
1220.09998,0.06398,0.208
1220.16699,0.06408,0.208
1220.23901,0.06398,0.208
1220.297,0.06398,0.208
1220.37305,0.06403,0.208
1220.43201,0.06402,0.208
1220.50403,0.06402,0.208
1220.56104,0.06397,0.208
1220.62598,0.0642,0.208
1220.69604,0.06407,0.208
1220.76001,0.06399,0.208
1220.82996,0.06429,0.208
1220.89294,0.06432,0.208
1220.95703,0.06417,0.208
1221.02905,0.06415,0.208
1221.08704,0.06418,0.208
1221.16699,0.0641,0.208
1221.21997,0.06412,0.208
1221.29895,0.06408,0.208
1221.36499,0.0643,0.208
1221.427,0.06442,0.208
1221.49805,0.06431,0.208
1221.56396,0.0644,0.208
1221.62598,0.06434,0.208
1221.69104,0.06424,0.208
1221.76001,0.06422,0.208
1221.83105,0.06435,0.208
1221.89197,0.06429,0.208
1221.95898,0.06431,0.208
1222.02905,0.0644,0.208
1222.09705,0.0645,0.208
1222.16101,0.06448,0.208
1222.22705,0.06461,0.208
1222.29395,0.06453,0.208
1222.36096,0.06454,0.208
1222.42603,0.0645,0.208
1222.49597,0.06448,0.208
1222.56299,0.06454,0.208
1222.62805,0.06459,0.208
1222.69299,0.06449,0.208
1222.75305,0.06455,0.208
1222.82397,0.06455,0.208
1222.89294,0.06445,0.208
1222.95203,0.06461,0.208
1223.01697,0.0648,0.208
1223.09302,0.06481,0.208
1223.15503,0.06476,0.208
1223.22095,0.06477,0.208
1223.28796,0.06477,0.208
1223.354,0.06478,0.208
1223.42505,0.06486,0.208
1223.49695,0.06481,0.208
1223.55603,0.06478,0.208
1223.625,0.06477,0.208
1223.69202,0.06487,0.208
1223.75598,0.06492,0.208
1223.81995,0.06486,0.208
1223.88794,0.06483,0.208
1223.95801,0.06489,0.208
1224.02002,0.06501,0.208
1224.08997,0.06491,0.208
1224.15796,0.06484,0.208
1224.21704,0.06494,0.208
1224.28894,0.06495,0.208
1224.36096,0.06492,0.208
1224.42603,0.06498,0.208
1224.50403,0.06504,0.208
1224.56201,0.06501,0.208
1224.62695,0.06505,0.208
1224.68896,0.06505,0.208
1224.75696,0.06514,0.208
1224.82898,0.06506,0.208
1224.88904,0.06505,0.208
1224.95801,0.06509,0.208
1225.02002,0.0652,0.208
1225.08301,0.06523,0.208
1225.15295,0.06521,0.208
1225.224,0.06519,0.208
1225.28503,0.06512,0.208
1225.35498,0.06506,0.208
1225.42102,0.0651,0.208
1225.48706,0.06523,0.208
1225.55298,0.06534,0.208
1225.62598,0.06535,0.208
1225.68701,0.06529,0.208
1225.76196,0.06532,0.208
1225.83105,0.06542,0.208
1225.89197,0.06542,0.208
1225.96106,0.06545,0.208
1226.02698,0.06546,0.208
1226.08496,0.06543,0.208
1226.15796,0.06541,0.208
1226.21802,0.0654,0.208
1226.28699,0.06544,0.208
1226.35706,0.06554,0.208
1226.42102,0.06532,0.208
1226.48596,0.06544,0.208
1226.552,0.06558,0.208
1226.62,0.06548,0.208
1226.68896,0.06559,0.208
1226.76099,0.06568,0.208
1226.82202,0.06565,0.208
1226.89404,0.06564,0.208
1226.953,0.06566,0.208
1227.02002,0.06574,0.208
1227.09094,0.06577,0.208
1227.16199,0.0657,0.208
1227.22998,0.06574,0.208
1227.29004,0.065,0.208
1227.35999,0.0658,0.208
1227.42102,0.06601,0.208
1227.48401,0.06593,0.208
1227.55505,0.0658,0.208
1227.62305,0.06575,0.208
1227.69104,0.06577,0.208
1227.75098,0.06572,0.208
1227.81995,0.06588,0.208
1227.89197,0.066,0.208
1227.953,0.06599,0.208
1228.01904,0.06589,0.208
1228.08606,0.06589,0.208
1228.14795,0.06614,0.208
1228.22302,0.06603,0.208
1228.28894,0.06594,0.208
1228.35706,0.06594,0.208
1228.422,0.06608,0.208
1228.48706,0.06601,0.208
1228.55505,0.06604,0.208
1228.625,0.06603,0.208
1228.68604,0.06598,0.208
1228.75696,0.06595,0.208
1228.83203,0.06612,0.208
1228.88306,0.06617,0.208
1228.95703,0.06611,0.208
1229.02197,0.06611,0.208
1229.08704,0.06615,0.208
1229.15601,0.06618,0.208
1229.22498,0.06626,0.208
1229.29602,0.0662,0.208
1229.35901,0.06615,0.208
1229.41797,0.06629,0.208
1229.48999,0.06635,0.208
1229.55103,0.06628,0.208
1229.62,0.06634,0.208
1229.68506,0.06623,0.208
1229.74805,0.0663,0.208
1229.81897,0.06632,0.208
1229.89099,0.06636,0.208
1229.96106,0.06646,0.208
1230.02197,0.06642,0.208
1230.09497,0.06646,0.208
1230.16101,0.06655,0.208
1230.22302,0.06648,0.208
1230.28406,0.06644,0.208
1230.349,0.06647,0.208
1230.42102,0.06657,0.208
1230.48206,0.06666,0.208
1230.552,0.0665,0.208
1230.62,0.06655,0.208
1230.68701,0.06661,0.208
1230.755,0.06654,0.208
1230.82996,0.06654,0.208
1230.89197,0.06673,0.208
1230.96301,0.06667,0.208
1231.02405,0.06662,0.208
1231.09705,0.06667,0.208
1231.16003,0.06666,0.208
1231.22705,0.06661,0.208
1231.28796,0.06677,0.208
1231.35901,0.0668,0.208
1231.43005,0.06673,0.208
1231.49805,0.06687,0.208
1231.55798,0.06688,0.208
1231.62402,0.06684,0.208
1231.69897,0.06682,0.208
1231.76196,0.06681,0.208
1231.828,0.06682,0.208
1231.896,0.06679,0.208
1231.96106,0.0667,0.208
1232.03003,0.06684,0.208
1232.10205,0.06692,0.208
1232.16504,0.06698,0.208
1232.24194,0.06662,0.208
1232.328,0.06717,0.208
1232.40601,0.06718,0.208
1232.479,0.06703,0.208
1232.55396,0.06699,0.208
1232.62195,0.06703,0.208
1232.68799,0.0671,0.208
1232.75696,0.06708,0.208
1232.82202,0.06709,0.208
1232.89001,0.06719,0.208
1232.95398,0.06718,0.208
1233.01501,0.06717,0.208
1233.073,0.06682,0.208
1233.14905,0.06724,0.208
1233.21497,0.06728,0.208
1233.28503,0.06717,0.208
1233.349,0.06714,0.208
1233.41199,0.0672,0.208
1233.47803,0.06732,0.208
1233.54797,0.0673,0.208
1233.62,0.06722,0.208
1233.67505,0.06733,0.208
1233.73901,0.06736,0.208
1233.81104,0.06743,0.208
1233.86804,0.06735,0.208
1233.93005,0.06723,0.208
1234.00403,0.06745,0.208
1234.06897,0.06741,0.208
1234.13794,0.06742,0.208
1234.20398,0.06742,0.208
1234.26794,0.06753,0.208
1234.33899,0.06754,0.208
1234.40503,0.0675,0.208
1234.46704,0.06747,0.208
1234.53198,0.06746,0.208
1234.59998,0.06749,0.208
1234.66895,0.06751,0.208
1234.73499,0.0676,0.208
1234.802,0.06751,0.208
1234.86902,0.06752,0.208
1234.93103,0.06759,0.208
1235.00098,0.0676,0.208
1235.06897,0.06761,0.208
1235.13501,0.06764,0.208
1235.203,0.0676,0.208
1235.26904,0.06772,0.208
1235.328,0.06775,0.208
1235.38794,0.06781,0.208
1235.44604,0.06776,0.208
1235.51404,0.06775,0.208
1235.57202,0.06778,0.208
1235.64099,0.06778,0.208
1235.703,0.06787,0.208
1235.77002,0.06786,0.208
1235.83704,0.06779,0.208
1235.90198,0.06779,0.208
1235.97595,0.06793,0.208
1236.047,0.0679,0.208
1236.10706,0.06785,0.208
1236.18103,0.06799,0.208
1236.245,0.06796,0.208
1236.30896,0.06795,0.208
1236.36804,0.06789,0.208
1236.44397,0.06792,0.208
1236.505,0.06795,0.208
1236.57397,0.06806,0.208
1236.64001,0.06809,0.208
1236.71704,0.0681,0.208
1236.78406,0.06805,0.208
1236.84802,0.06815,0.208
1236.91504,0.06813,0.208
1236.98596,0.068,0.208
1237.04504,0.06808,0.208
1237.10706,0.06814,0.208
1237.18005,0.06814,0.208
1237.23499,0.06821,0.208
1237.30396,0.06818,0.208
1237.36902,0.06826,0.208
1237.43396,0.0683,0.208
1237.49304,0.06834,0.208
1237.56494,0.06828,0.208
1237.63,0.06818,0.208
1237.69604,0.06834,0.208
1237.75806,0.06835,0.208
1237.83301,0.06829,0.208
1237.89001,0.06841,0.208
1237.95801,0.06837,0.208
1238.02795,0.06841,0.208
1238.09302,0.06823,0.208
1238.15295,0.06836,0.208
1238.21899,0.06843,0.208
1238.28894,0.06836,0.208
1238.35205,0.06838,0.208
1238.41797,0.06843,0.208
1238.48706,0.06872,0.208
1238.54797,0.0686,0.208
1238.61804,0.06863,0.208
1238.67896,0.06861,0.208
1238.75098,0.06855,0.208
1238.81702,0.06858,0.208
1238.88696,0.06877,0.208
1238.94604,0.06864,0.208
1239.00903,0.06865,0.208
1239.078,0.06866,0.208
1239.14502,0.06871,0.208
1239.20703,0.06876,0.208
1239.27795,0.06878,0.208
1239.34802,0.06851,0.208
1239.40796,0.06864,0.208
1239.47803,0.06872,0.208
1239.53894,0.06873,0.208
1239.61206,0.06874,0.208
1239.66797,0.06874,0.208
1239.73401,0.06873,0.208
1239.80396,0.0688,0.208
1239.87402,0.06886,0.208
1239.93604,0.06895,0.208
1240.00696,0.069,0.208
1240.06995,0.06891,0.208
1240.13904,0.06893,0.208
1240.20496,0.06899,0.208
1240.26794,0.069,0.208
1240.33301,0.06909,0.208
1240.40198,0.06908,0.208
1240.46106,0.06895,0.208
1240.52795,0.06921,0.208
1240.59802,0.06903,0.208
1240.65906,0.06909,0.208
1240.72705,0.06919,0.208
1240.79297,0.06911,0.208
1240.86902,0.06912,0.208
1240.94897,0.06902,0.208
1241.01904,0.06925,0.208
1241.09399,0.06922,0.208
1241.15503,0.06924,0.208
1241.22803,0.06931,0.208
1241.28601,0.06913,0.208
1241.35205,0.06924,0.208
1241.41504,0.06929,0.208
1241.47095,0.06928,0.208
1241.52795,0.0693,0.208
1241.59204,0.06934,0.208
1241.646,0.06931,0.208
1241.71399,0.06949,0.208
1241.77905,0.06928,0.208
1241.84998,0.06929,0.208
1241.92004,0.06927,0.208
1241.99097,0.06926,0.208
1242.05896,0.06946,0.208
1242.11902,0.06945,0.208
1242.18799,0.06959,0.208
1242.25598,0.06947,0.208
1242.33301,0.06949,0.208
1242.40198,0.06949,0.208
1242.46399,0.06936,0.208
1242.54297,0.06967,0.208
1242.59705,0.06958,0.208
1242.66895,0.06959,0.208
1242.73499,0.06968,0.208
1242.797,0.06965,0.208
1242.86096,0.06963,0.208
1242.92603,0.06961,0.208
1243,0.06939,0.208
1243.06494,0.06955,0.208
1243.13904,0.06967,0.208
1243.20398,0.06972,0.208
1243.27197,0.06972,0.208
1243.33496,0.06969,0.208
1243.40002,0.06974,0.208
1243.46399,0.06974,0.208
1243.521,0.06976,0.208
1243.57898,0.06985,0.208
1243.64795,0.06983,0.208
1243.71704,0.06988,0.208
1243.79102,0.06993,0.208
1243.854,0.06995,0.208
1243.92004,0.06991,0.208
1243.98901,0.06985,0.208
1244.05603,0.0698,0.208
1244.12305,0.06983,0.208
1244.19202,0.06985,0.208
1244.25806,0.06982,0.208
1244.328,0.06988,0.208
1244.39197,0.06999,0.208
1244.45496,0.07004,0.208
1244.52405,0.06995,0.208
1244.58398,0.07018,0.208
1244.64905,0.07012,0.208
1244.71497,0.06996,0.208
1244.78503,0.07009,0.208
1244.84497,0.07014,0.208
1244.91394,0.07022,0.208
1244.979,0.07036,0.208
1245.05005,0.07005,0.208
1245.11401,0.07004,0.208
1245.17798,0.07018,0.208
1245.25,0.07033,0.208
1245.31396,0.07021,0.208
1245.37805,0.07032,0.208
1245.44897,0.07023,0.208
1245.505,0.07026,0.208
1245.57397,0.07025,0.208
1245.63794,0.07012,0.208
1245.70605,0.07046,0.208
1245.77002,0.07043,0.208
1245.83704,0.07042,0.208
1245.90906,0.07038,0.208
1245.97205,0.07032,0.208
1246.04395,0.07042,0.208
1246.10999,0.07043,0.208
1246.17395,0.07049,0.208
1246.24304,0.07051,0.208
1246.29895,0.07045,0.208
1246.37,0.07054,0.208
1246.42896,0.07054,0.208
1246.50598,0.07053,0.208
1246.56995,0.0706,0.208
1246.63599,0.07044,0.208
1246.69897,0.07069,0.208
1246.77405,0.07047,0.208
1246.83203,0.07068,0.208
1246.901,0.07059,0.208
1246.96594,0.0705,0.208
1247.03894,0.07064,0.208
1247.09802,0.07066,0.208
